A,Coef.(Intercept),Coef.DiagnosisFactorBipolar,Coef.DiagnosisFactorDepression,Coef.DiagnosisFactorSchizophrenia,Coef.BrainpH,Coef.RNADegradPerSample,Coef.RateofDeathFactorOn respirator,Coef.RateofDeathFactorPossible anoxia,t.(Intercept),t.DiagnosisFactorBipolar,t.DiagnosisFactorDepression,t.DiagnosisFactorSchizophrenia,t.BrainpH,t.RNADegradPerSample,t.RateofDeathFactorOn respirator,t.RateofDeathFactorPossible anoxia,p.value.(Intercept),p.value.DiagnosisFactorBipolar,p.value.DiagnosisFactorDepression,p.value.DiagnosisFactorSchizophrenia,p.value.BrainpH,p.value.RNADegradPerSample,p.value.RateofDeathFactorOn respirator,p.value.RateofDeathFactorPossible anoxia,p.value.adj.(Intercept),p.value.adj.DiagnosisFactorBipolar,p.value.adj.DiagnosisFactorDepression,p.value.adj.DiagnosisFactorSchizophrenia,p.value.adj.BrainpH,p.value.adj.RNADegradPerSample,p.value.adj.RateofDeathFactorOn respirator,p.value.adj.RateofDeathFactorPossible anoxia,F,F.p.value
2.838965641,1.744409852,0.024527191,0.002300503,-0.022493962,0.290332929,-0.864543326,0.009053055,0.107908532,1.237468858,0.201350142,0.019444218,-0.198262925,1.38959064,-1.540314517,0.054426488,0.519819107,0.22202003,0.841288049,0.984568514,0.843688891,0.171158637,0.130146529,0.956824575,0.6056136,0.228872004,0.999843863,0.999951772,0.998262929,0.39777576,0.21889909,0.999396546,0.880791844,591.0520961,1.07E-44
7.622967295,9.60230435,-0.036020333,-0.063443349,-0.079102093,-0.347962273,0.269683201,0.125693397,-0.138515194,8.264388103,-0.358757793,-0.650583855,-0.845888308,-2.020562241,0.582942916,0.916805266,-0.80954941,9.81E-11,0.721372445,0.518462505,0.401873379,0.049006048,0.562700326,0.3638949,0.422252404,4.11E-10,0.999843863,0.999951772,0.991234928,0.197683347,0.66837762,0.999396546,0.803802384,6266.761659,7.57E-69
6.849461011,10.70359206,0.042096175,-0.078101243,0.045131949,-0.696306903,0.625872406,-0.284973241,-0.453828028,9.871888923,0.449295156,-0.858243658,0.517183443,-4.332875885,1.449750992,-2.227430648,-2.842318442,4.51E-13,0.655270425,0.395085448,0.607437879,7.62E-05,0.153725435,0.030712403,0.006590636,3.39E-12,0.999843863,0.999951772,0.991234928,0.003346159,0.247398637,0.999396546,0.163941905,5812.45003,4.48E-68
4.002084469,1.563105744,0.114007743,0.016979894,0.0209742,0.132533166,1.92458631,-0.092264425,-0.120313743,1.495748989,1.262475881,0.193591939,0.24937078,0.855657119,4.625350514,-0.748228142,-0.781801148,0.141360778,0.212965562,0.84732423,0.804153559,0.396500522,2.92E-05,0.458026264,0.438226844,0.146910065,0.999843863,0.999951772,0.994145966,0.639068228,0.001875849,0.999396546,0.811619574,2138.82932,7.97E-58
5.612627576,4.493921701,-0.01548181,0.027527641,-0.009190504,0.170220831,0.054325169,-0.007442128,0.270756779,5.923649795,-0.236158719,0.43232944,-0.150519592,1.513845019,0.179846447,-0.08313625,2.423560811,3.44E-07,0.814328991,0.667466343,0.880994647,0.136718005,0.858041257,0.934093985,0.019246148,7.04E-07,0.999843863,0.999951772,0.999083706,0.351601703,0.903807686,0.999396546,0.257549007,7968.414731,2.59E-71
2.896721577,1.571706843,0.152737985,0.103237862,0.211247035,0.266509901,-0.523358438,0.028762811,-0.178025418,1.632268602,1.835631586,1.27744153,2.725840955,1.867403922,-1.365074054,0.253151675,-1.255488692,0.109262447,0.072702106,0.207680048,0.008965173,0.0680476,0.178686725,0.801247863,0.215467325,0.114078533,0.999843863,0.999951772,0.95452584,0.237888402,0.276401988,0.999396546,0.639522547,1319.215617,7.01E-53
3.179184703,4.186828951,0.046726119,-0.009680139,-0.009348052,-0.072798829,-0.667220045,-0.042509673,-0.072898127,4.915103869,0.634783417,-0.135397615,-0.136351029,-0.576602756,-1.967222419,-0.422926257,-0.581131692,1.11E-05,0.528627856,0.892871981,0.892122373,0.566941387,0.05503699,0.674265402,0.563910276,1.78E-05,0.999843863,0.999951772,0.999083706,0.769715569,0.114797211,0.999396546,0.865461429,2028.195736,2.79E-57
4.370743395,2.561705309,-0.098643105,-0.079319155,0.032951222,0.258477423,0.270862053,0.124970259,-0.018929939,2.608201158,-1.162243254,-0.962214588,0.416843701,1.77557641,0.692623112,1.078320801,-0.130879565,0.012142795,0.250966522,0.34083444,0.678678163,0.082235493,0.491932205,0.286358217,0.896425561,0.013571173,0.999843863,0.999951772,0.991423821,0.262288588,0.602393281,0.999396546,0.975978479,2883.799778,6.92E-61
4.19390694,4.933004664,-0.025934613,-0.087887816,0.039799631,0.004286753,-0.890889496,-0.154999794,0.000457707,4.825275007,-0.293567988,-1.024285828,0.483703689,0.028290708,-2.188624623,-1.284905132,0.003040248,1.50E-05,0.770372094,0.310909505,0.630827656,0.9775493,0.033594664,0.205081054,0.997587021,2.36E-05,0.999843863,0.999951772,0.991234928,0.987714057,0.079663886,0.999396546,0.999539123,2450.731305,3.22E-59
3.569438292,6.180002632,0.138970111,0.042807882,-0.050569128,-0.373401187,-0.364897776,-0.083383491,-0.131189524,5.692524924,1.481344503,0.469809684,-0.578750734,-2.320581426,-0.844159274,-0.650917206,-0.820589859,7.69E-07,0.145145093,0.640649442,0.565502791,0.024669837,0.402829025,0.518249169,0.415995675,1.48E-06,0.999843863,0.999951772,0.991234928,0.131747984,0.51488954,0.999396546,0.799545744,1574.77809,1.08E-54
5.984617223,5.833327013,0.013942008,0.026812563,-0.008029441,0.040721831,-0.135774625,0.007813719,0.055286006,9.050429102,0.250320587,0.495647723,-0.15478467,0.426270211,-0.529064179,0.102740108,0.582476982,6.82E-12,0.803423348,0.622437696,0.87764957,0.671844341,0.599234717,0.918603514,0.56301146,3.75E-11,0.999843863,0.999951772,0.999083706,0.83619547,0.698100282,0.999396546,0.86513661,12550.04781,5.63E-76
2.757695188,3.491009457,-0.096243423,0.000223337,0.011010413,0.051102524,-1.257597416,0.022215486,0.139008863,3.924062671,-1.251913591,0.002991072,0.153772381,0.387553886,-3.550286856,0.211626537,1.061055519,0.000280888,0.216755809,0.997626051,0.878443302,0.700084426,0.000882429,0.833307476,0.294051656,0.00037331,0.999843863,0.999951772,0.999083706,0.850918426,0.007860052,0.999396546,0.716837819,1400.975672,1.70E-53
5.977626394,5.047182696,-0.017096972,0.012908126,0.079494029,0.285831574,-1.043444785,-0.077770878,0.098674382,7.205258257,-0.28244774,0.219556176,1.410018603,2.753059282,-3.741165302,-0.940907489,0.956567562,3.86E-09,0.7788323,0.827161423,0.165075174,0.008348534,0.000494904,0.351532134,0.343648485,1.14E-08,0.999843863,0.999951772,0.991234928,0.06824887,0.005845194,0.999396546,0.753447042,10603.59987,3.03E-74
7.037494363,8.266171015,-0.010955137,-0.067067246,-0.004839737,-0.052507416,-1.072490398,-0.03506752,0.134588221,7.864931946,-0.120622067,-0.760296513,-0.057213981,-0.337066867,-2.562836464,-0.282764597,0.8695776,3.88E-10,0.904501238,0.450850034,0.954615715,0.737557355,0.01362206,0.778590857,0.38892197,1.42E-09,0.999843863,0.999951772,0.999083706,0.872558514,0.042496255,0.999396546,0.778663491,6527.804674,2.89E-69
6.014631481,7.767806727,0.098388072,0.037218686,-0.001178915,-0.282316614,-0.037644653,0.016035954,0.025715772,9.793664091,1.435514639,0.559100362,-0.018467973,-2.401530274,-0.119202947,0.171344823,0.220169451,5.83E-13,0.157719666,0.578730501,0.985343198,0.020306717,0.905619327,0.864683443,0.826686539,4.30E-12,0.999843863,0.999951772,0.999868405,0.116621527,0.93741083,0.999396546,0.95915829,8372.324718,8.06E-72
4.232897606,3.659494126,-0.054706351,-0.095706524,-0.00748247,0.123203541,-0.178858551,-0.107133834,-0.004632897,3.891469628,-0.67320715,-1.212595856,-0.098861539,0.883935581,-0.477682353,-0.965491903,-0.033454606,0.000310979,0.504091117,0.231305123,0.921665926,0.381201248,0.635076066,0.339208281,0.973452819,0.000410684,0.999843863,0.999951772,0.999083706,0.626264682,0.727953812,0.999396546,0.993439867,2949.869929,4.05E-61
2.6124689,1.989844082,0.04924632,-0.024081507,-0.045086022,0.110653603,-0.088313791,0.017880314,0.216721687,2.361950037,0.676462657,-0.340578534,-0.664941421,0.886180227,-0.263279525,0.179868951,1.746886703,0.022345029,0.502041054,0.7349287,0.509316636,0.380003067,0.793478477,0.858023689,0.087146789,0.024390138,0.999843863,0.999951772,0.991234928,0.624765666,0.855508064,0.999396546,0.451358084,1400.729025,1.71E-53
4.891802864,5.808695651,-0.007171625,-0.085464404,-0.078487103,-0.067872454,-0.535602087,-0.056305825,-0.095907414,7.257462051,-0.103691246,-1.272252653,-1.218412252,-0.572142935,-1.680681078,-0.596195752,-0.813708851,3.21E-09,0.917852709,0.209501407,0.229108754,0.569934094,0.099416938,0.553886597,0.419888553,9.60E-09,0.999843863,0.999951772,0.991234928,0.772088487,0.177328793,0.999396546,0.801801478,5438.346331,2.16E-67
8.573519099,10.56011642,0.138014759,-0.008967489,0.082525295,-0.200901323,-0.95148088,0.027683995,-0.022492289,8.597429562,1.300300818,-0.086986676,0.834789184,-1.103538665,-1.945525307,0.191010871,-0.124349568,3.15E-11,0.199797138,0.93104925,0.408032326,0.275375108,0.057667117,0.849334471,0.901565369,1.47E-10,0.999843863,0.999951772,0.991234928,0.520843297,0.118736219,0.999396546,0.977571947,7093.296843,4.05E-70
10.27365889,11.06635546,0.023094741,0.01692651,0.020918005,-0.145599865,0.16787241,-0.175759062,-0.455183069,12.31955278,0.297523865,0.224512073,0.289334624,-1.093594039,0.469360515,-1.658202066,-3.441019503,2.27E-16,0.767369218,0.823325752,0.773589547,0.279670346,0.640968062,0.103893735,0.001220954,4.37E-15,0.999843863,0.999951772,0.994145966,0.524673946,0.731960189,0.999396546,0.097696396,19043.18291,2.94E-80
7.885598682,8.094472372,-0.013500992,-0.022710235,0.092592612,-0.094482853,0.458109538,0.032864162,-0.338831141,11.2837109,-0.217794778,-0.377195918,1.6037237,-0.888630548,1.603871749,0.388253491,-3.207431805,5.14E-15,0.828525707,0.707714835,0.11543125,0.378697828,0.11539854,0.699570162,0.002403788,6.61E-14,0.999843863,0.999951772,0.991234928,0.623491468,0.199227321,0.999396546,0.114831258,17592.62555,1.92E-79
6.696536665,4.143999142,-0.299956362,-0.045029733,-0.008659995,0.282256031,1.027106624,0.189807432,0.165828012,3.79487469,-3.178734415,-0.491313955,-0.098533805,1.743917158,2.362273681,1.473059855,1.031208265,0.00041957,0.002608079,0.625476138,0.921924751,0.08766881,0.022327643,0.147357624,0.307686451,0.00054613,0.999843863,0.999951772,0.999083706,0.272404068,0.059965316,0.999396546,0.728458626,5476.62552,1.83E-67
3.979196214,0.067896924,0.096307047,0.058520274,0.109292277,0.386108072,1.754451211,0.092823162,-0.209362326,0.062288855,1.022437331,0.639659044,1.245774765,2.389868281,4.042392151,0.721682222,-1.304275962,0.950595231,0.311774031,0.525479941,0.218981602,0.020889177,0.000193564,0.474041843,0.198449648,0.951931118,0.999843863,0.999951772,0.991234928,0.118686611,0.003694562,0.999396546,0.621787345,1944.217649,7.56E-57
5.10364497,2.041804304,0.035134189,0.010205571,0.000632837,0.284863432,1.526203187,0.314683819,-0.15078782,1.961047812,0.390501209,0.116786679,0.007551891,1.845931609,3.681487432,2.561402789,-0.983447173,0.055774764,0.697918877,0.907523487,0.994006277,0.071164573,0.000593853,0.013671381,0.330390429,0.059297527,0.999843863,0.999951772,0.999868405,0.243996899,0.006323835,0.999396546,0.745820633,3501.166135,7.10E-63
3.830470964,5.299878585,0.081831089,0.002005807,0.063653424,-0.10798255,-0.996878828,-0.049136765,-0.048622005,8.099237126,1.447154534,0.036521554,1.20861998,-1.113362547,-3.826110113,-0.636376535,-0.504570392,1.73E-10,0.154447937,0.971020166,0.232815337,0.271177844,0.000380973,0.527598182,0.616202839,6.85E-10,0.999843863,0.999951772,0.991234928,0.515641927,0.005066413,0.999396546,0.885125227,4990.369222,1.64E-66
4.548254588,3.659155197,0.022745294,0.024389507,0.065705311,0.144507491,-0.050125867,-0.002992707,0.091291097,3.903264654,0.280774141,0.309978905,0.870838164,1.040021618,-0.134290707,-0.027054576,0.661281393,0.000299746,0.780107935,0.757938406,0.388240218,0.303616124,0.893742394,0.97853001,0.511639791,0.000396769,0.999843863,0.999951772,0.991234928,0.548557507,0.928952495,0.999396546,0.845334982,3426.706735,1.18E-62
5.173667324,4.589149441,-0.092446459,0.017472002,0.02853612,0.075230931,0.14136885,0.010420257,0.134333448,6.41194638,-1.494742379,0.290858855,0.495384506,0.70918404,0.496076103,0.123385889,1.274537303,6.22E-08,0.141622665,0.772430631,0.622622051,0.481690854,0.622137714,0.902324255,0.208698001,1.46E-07,0.999843863,0.999951772,0.991234928,0.70570733,0.717160905,0.999396546,0.628818038,7606.899406,7.77E-71
8.409176653,6.263086969,-0.005949596,-0.006726751,-0.018087386,0.245178205,0.752668028,-0.076316353,0.201395318,7.950169582,-0.087396458,-0.101736141,-0.285268334,2.099784121,2.399541786,-0.820984503,1.735993234,2.89E-10,0.930725275,0.919396101,0.776683806,0.041107407,0.020404987,0.415773076,0.089074519,1.09E-09,0.999843863,0.999951772,0.994145966,0.178340658,0.056284852,0.999396546,0.454494789,16587.94701,7.69E-79
6.507035515,6.052747615,0.002627156,0.090993052,0.102528769,-2.09E-05,0.487633844,-0.032159024,0.090349,6.627111963,0.033287096,1.187030619,1.394785082,-0.000154353,1.340918805,-0.298403556,0.6717471,2.92E-08,0.973585692,0.241142032,0.169595537,0.999877493,0.186349926,0.766701939,0.50501202,7.29E-08,0.999843863,0.999951772,0.991234928,0.999877493,0.286082265,0.999396546,0.842559332,7389.430544,1.54E-70
7.588944396,7.273105687,-0.105980267,0.008392556,-0.031060935,-0.12288523,1.351021396,-0.012420879,-0.169940244,7.061836479,-1.190806378,0.097089878,-0.37471588,-0.805011867,3.294555924,-0.102206728,-1.120481535,6.37E-09,0.239670366,0.923065183,0.709546344,0.424840292,0.001872259,0.919024583,0.268164647,1.81E-08,0.999843863,0.999951772,0.993934909,0.661418021,0.011911971,0.999396546,0.690269687,7905.77977,3.12E-71
8.782815194,9.216297154,-0.046151377,-0.130233627,-0.109526295,-0.014031821,-0.351080888,0.023593647,0.17000361,12.39392131,-0.718216392,-2.086687167,-1.830039531,-0.127312527,-1.18575879,0.268891292,1.552462494,1.82E-16,0.476156038,0.042331029,0.073548546,0.899232662,0.241639224,0.789182552,0.127216481,3.66E-15,0.999843863,0.999951772,0.97241902,0.955796477,0.347963658,0.999396546,0.526520148,20307.92303,6.43E-81
10.18772814,6.729268529,-0.134781888,-0.016778433,0.086710463,0.351035307,1.559640922,0.117416857,-0.243760783,6.312231179,-1.4630695,-0.187520337,1.010593149,2.221624588,3.674316451,0.933415242,-1.552707248,8.83E-08,0.150060978,0.852054646,0.317352244,0.031129207,0.00060695,0.355345403,0.127157996,2.01E-07,0.999843863,0.999951772,0.991234928,0.150642814,0.006361797,0.999396546,0.526520148,13298.48243,1.43E-76
5.766177447,5.649051394,0.012508771,-0.024973054,-0.042094392,0.155972662,-1.028808928,-0.019019634,0.269074002,5.780159348,0.148114406,-0.304451338,-0.53515346,1.076756758,-2.643844501,-0.164928546,1.869591526,5.67E-07,0.882881992,0.762119324,0.595050491,0.287049324,0.011085219,0.869702949,0.067736644,1.12E-06,0.999843863,0.999951772,0.991234928,0.532413255,0.036669133,0.999396546,0.409629448,5069.103622,1.14E-66
7.908089376,7.208110148,-0.001787894,0.035349317,-0.04476847,0.061310168,0.392686347,0.060989477,-0.120267881,8.628670062,-0.024767522,0.504179777,-0.665862432,0.495176231,1.180606444,0.618737951,-0.977648672,2.83E-11,0.980344575,0.616475194,0.508732935,0.622767943,0.243661032,0.539057023,0.333221194,1.33E-10,0.999843863,0.999951772,0.991234928,0.807684302,0.350234574,0.999396546,0.747623854,13045.90025,2.25E-76
3.717937574,2.641884306,-0.049768425,-0.074481216,-0.2734743,0.205402144,-0.158340621,0.130532309,0.316102944,2.407264189,-0.524786003,-0.808609173,-3.096109329,1.262756955,-0.362359126,1.007992681,1.955911538,0.020025732,0.602182655,0.422787863,0.003291512,0.212865379,0.718697459,0.318585964,0.056394935,0.02197357,0.999843863,0.999951772,0.95452584,0.447446375,0.795235763,0.999396546,0.385478086,1672.739185,2.62E-55
7.116438106,6.305691827,-0.006460241,-0.032277972,0.061701263,0.275477101,-1.106141637,0.040864762,0.088103122,6.919271735,-0.082034164,-0.42200328,0.841223717,2.039473118,-3.048423376,0.380019621,0.656492321,1.05E-08,0.934965648,0.674934263,0.404454738,0.047009724,0.003759203,0.705631651,0.514688192,2.86E-08,0.999843863,0.999951772,0.991234928,0.192624357,0.018079272,0.999396546,0.845485546,8878.498199,2.01E-72
4.426150034,4.698727795,0.101703873,0.0351657,0.126494193,0.043995571,-0.731827001,-0.049949673,0.030254767,4.518887901,1.131897649,0.402951235,1.511512278,0.285473023,-1.767651349,-0.407111458,0.197585834,4.15E-05,0.263382335,0.688799369,0.137309597,0.776527959,0.083568447,0.685762343,0.844215648,6.15E-05,0.999843863,0.999951772,0.991234928,0.888425284,0.155684922,0.999396546,0.960733037,2638.443847,5.64E-60
6.921639219,5.710641432,-0.059359515,-0.018722411,0.024140146,0.299629621,-0.773782893,-0.007972357,0.036854181,8.034667675,-0.96647751,-0.31385333,0.422000269,2.844281711,-2.734255216,-0.095060294,0.352111733,2.16E-10,0.338720242,0.755012224,0.674936445,0.006556145,0.008770203,0.924668449,0.726318206,8.40E-10,0.999843863,0.999951772,0.991354852,0.05932444,0.031234488,0.999396546,0.929299003,13807.51498,5.89E-77
4.109803581,3.192249539,-0.070337265,0.027635822,-0.028161154,-0.005698066,1.148494377,0.111434196,0.141722253,2.505567206,-0.638870864,0.258442278,-0.274630949,-0.0301746,2.26399256,0.741237029,0.755366952,0.015723472,0.525988153,0.797186693,0.784795556,0.976054746,0.028199524,0.462213478,0.453773341,0.017377719,0.999843863,0.999951772,0.994145966,0.987539613,0.070672371,0.999396546,0.817748332,1515.401026,2.68E-54
5.619818559,3.723771375,-0.026358261,-0.093458884,-0.004224583,0.218546682,0.673316064,0.100955059,-0.014864325,2.764619082,-0.226457872,-0.826713114,-0.038969602,1.094715697,1.255475282,0.635198957,-0.07493905,0.008098684,0.821820964,0.412550043,0.969078614,0.279183546,0.215472147,0.52835918,0.940579201,0.009196792,0.999843863,0.999951772,0.999868405,0.524645127,0.318441468,0.999396546,0.983719759,2534.615549,1.45E-59
7.172394144,5.436080221,-0.075960298,0.014226775,0.004952341,0.128302389,1.162181928,-0.171535831,0.024177894,4.428153207,-0.716047483,0.138078226,0.050123008,0.705141642,2.377649304,-1.184189023,0.133741429,5.59E-05,0.477481805,0.890764645,0.960235394,0.484179597,0.021515531,0.242253914,0.894174366,8.16E-05,0.999843863,0.999951772,0.999083706,0.708036687,0.058350557,0.999396546,0.975639276,4970.270615,1.81E-66
7.408251604,5.059140356,-0.05869904,-0.049537293,-0.06869038,0.351068859,0.248122336,0.025523743,0.024522863,5.831708078,-0.783012028,-0.680351365,-0.983795369,2.730336609,0.718326367,0.249340487,0.191955664,4.74E-07,0.437522348,0.499598231,0.330220956,0.008860511,0.47608887,0.804176851,0.848598509,9.47E-07,0.999843863,0.999951772,0.991234928,0.070743446,0.587875225,0.999396546,0.962321067,10616.79204,2.94E-74
8.515494468,2.590824755,-0.105210966,-0.055240527,-0.025991164,0.638346105,2.415536747,0.068955609,-0.138082494,1.581478753,-0.743198314,-0.401758504,-0.197124616,2.628974497,3.703188943,0.356717421,-0.57236709,0.120432041,0.461036578,0.689671038,0.844574502,0.011515726,0.000555851,0.72288955,0.569783492,0.125495294,0.999843863,0.999951772,0.998446562,0.083449979,0.006164833,0.999396546,0.867777484,3936.755379,4.45E-64
6.757297752,7.041879874,-0.059780931,0.038156229,-0.02605009,0.031046903,-0.583017986,0.176225009,0.055451089,7.647942855,-0.751340985,0.493745794,-0.351524067,0.227498815,-1.590284675,1.622007891,0.408956212,8.24E-10,0.456168966,0.623770342,0.726756097,0.821016226,0.118431873,0.111448184,0.684417316,2.82E-09,0.999843863,0.999951772,0.994145966,0.914706469,0.203355612,0.999396546,0.915046536,7840.96614,3.80E-71
7.803564186,9.815705681,-0.038603667,0.012853333,-0.02861664,-0.609549277,2.196785621,-0.140918011,-0.357686573,5.663624756,-0.257762594,0.088363037,-0.20515466,-2.372939145,3.183446235,-0.689078734,-1.401478016,8.50E-07,0.797708117,0.929961139,0.838331478,0.021761448,0.002573449,0.494139628,0.167597827,1.63E-06,0.999843863,0.999951772,0.997223088,0.121817639,0.014379409,0.999396546,0.587809897,2953.578645,3.93E-61
8.559797316,5.551210562,0.054251689,0.021197296,-0.016853012,0.227461686,1.908823567,0.316834489,-0.418357795,3.90075854,0.441156833,0.177469522,-0.147139304,1.078386536,3.368713323,1.886788481,-1.996273035,0.0003021,0.661109135,0.859897289,0.883647348,0.286329195,0.001509568,0.065333946,0.051677525,0.000399637,0.999843863,0.999951772,0.999083706,0.532012061,0.010460545,0.999396546,0.37576064,5269.822016,4.54E-67
7.03070643,7.912073987,0.151908589,0.096984798,0.133998718,-0.160957348,-0.011167325,0.55222255,-0.094889392,3.887439684,0.863722112,0.567752345,0.818019724,-0.533567008,-0.013780323,2.29941235,-0.316593282,0.000314909,0.392098651,0.57288792,0.41744713,0.596139289,0.989063193,0.0259412,0.752945045,0.000415425,0.999843863,0.999951772,0.991234928,0.790323575,0.993128154,0.999396546,0.938233823,1738.148665,1.06E-55
7.52649185,6.685521293,0.017016749,0.030836406,0.007429677,-0.141006093,2.076737065,-0.093322394,-0.161869421,5.291306535,0.155855674,0.290785898,0.073061295,-0.752957321,4.128060542,-0.625954716,-0.869967777,3.07E-06,0.87680994,0.77248609,0.942065375,0.455206295,0.000147426,0.53435316,0.388710871,5.40E-06,0.999843863,0.999951772,0.999083706,0.683831925,0.003313694,0.999396546,0.77847945,5168.097265,7.20E-67
5.477851285,7.350842961,-0.01605065,-0.107619537,-0.078652241,-0.265458696,-0.200428895,-0.183511765,0.084829579,7.204715914,-0.182050015,-1.256761249,-0.957812779,-1.755421888,-0.493374782,-1.524309049,0.564595918,3.86E-09,0.856321315,0.215010066,0.343026652,0.085660773,0.624030451,0.134089222,0.575016068,1.14E-08,0.999843863,0.999951772,0.991234928,0.26840794,0.718664563,0.999396546,0.869813092,4197.088157,9.82E-65
5.557154506,7.062091638,0.047358843,0.01023643,0.105905685,-0.100728524,-1.103429737,-0.093633721,0.052822573,8.767427967,0.680390635,0.151415152,1.633608332,-0.843715766,-3.440491111,-0.985145869,0.445316836,1.77E-11,0.499573595,0.88029208,0.108979657,0.403074381,0.001222859,0.329564195,0.65812192,8.77E-11,0.999843863,0.999951772,0.991234928,0.644481868,0.009280603,0.999396546,0.905247841,6930.955507,7.00E-70
4.495724848,2.092470052,-0.063519839,0.038040076,0.04252642,0.238910122,1.115613813,0.061442374,-0.278281144,2.620227118,-0.92046538,0.567548529,0.661650001,2.018455006,3.508572601,0.652044258,-2.366323814,0.011776073,0.361999647,0.573025221,0.511405564,0.049232981,0.00099945,0.517528232,0.022111096,0.013183713,0.999843863,0.999951772,0.991234928,0.198070045,0.00830127,0.999396546,0.270871079,4618.461011,1.02E-65
3.80098736,4.004907548,0.082527836,0.018651785,-0.006452492,0.127219123,-1.226236058,-0.055837401,0.102397181,3.873136499,0.923611106,0.214917927,-0.077533177,0.830094513,-2.978388106,-0.457640976,0.672463962,0.000329248,0.360375861,0.830755107,0.938526396,0.410654792,0.004560131,0.649305357,0.504559756,0.000433406,0.999843863,0.999951772,0.999083706,0.650520402,0.020488915,0.999396546,0.842559332,1968.598763,5.64E-57
5.842656093,3.700881263,0.005256243,-0.024045199,0.062515577,0.27166497,0.536808597,-0.019568684,-0.03324199,6.721621144,0.11047467,-0.520330393,1.410739835,3.328950657,2.448641692,-0.301203421,-0.409983715,2.10E-08,0.912500278,0.605260006,0.1648635,0.001694812,0.018099735,0.764579326,0.683668602,5.39E-08,0.999843863,0.999951772,0.991234928,0.026640326,0.051780138,0.999396546,0.915046536,16395.02066,1.01E-78
6.875099508,7.995049979,-0.042090193,-0.050682697,-0.093645586,0.038760295,-1.599589688,0.007492947,0.160526694,9.506393852,-0.579153816,-0.718019577,-1.383476351,0.310947112,-4.776833618,0.075505171,1.296142017,1.50E-12,0.565233031,0.476276257,0.173012771,0.757206824,1.76E-05,0.940131178,0.201214253,9.85E-12,0.999843863,0.999951772,0.991234928,0.880211583,0.001497881,0.999396546,0.622440943,9731.606776,2.30E-73
7.863209101,6.269006434,-0.111697404,-0.06606799,-0.130381982,0.154189972,0.850662581,-0.024728589,0.095596142,7.194967336,-1.483513742,-0.903447983,-1.859248751,1.193963571,2.452021868,-0.240524236,0.745042737,4.00E-09,0.144570126,0.370865667,0.069217511,0.238444822,0.017950043,0.810963163,0.459931382,1.18E-08,0.999843863,0.999951772,0.97241902,0.478063698,0.051524274,0.999396546,0.82123058,11857.1429,2.16E-75
7.192224566,7.55643656,0.009393549,-0.005588177,0.021771431,0.144367828,-1.524835166,-0.040139303,-0.005033079,8.206525416,0.118056624,-0.072309338,0.293777855,1.057834037,-4.159125986,-0.369437953,-0.037118182,1.20E-10,0.906522627,0.942660581,0.770212696,0.295502847,0.000133494,0.713449855,0.970546963,4.89E-10,0.999843863,0.999951772,0.994145966,0.542008761,0.003132556,0.999396546,0.99260221,8883.599375,1.98E-72
