"","ProbesetID","EntrezGeneID","GeneSymbol"
"15611","6518_at","6518","SLC2A5"
"15612","6519_at","6519","SLC3A1"
"15613","652_at","652","BMP4"
"15614","6520_at","6520","SLC3A2"
"15615","6521_at","6521","SLC4A1"
"15616","65217_at","65217","PCDH15"
"15617","6522_at","6522","SLC4A2"
"15618","65220_at","65220","NADK"
"15619","6523_at","6523","SLC5A1"
"15620","6524_at","6524","SLC5A2"
"15621","652411_at","652411","RPSAP44"
"15622","65243_at","65243","ZFP69B"
"15623","65244_at","65244","SPATS2"
"15624","6525_at","6525","SMTN"
"15625","65250_at","65250","CPLANE1"
"15626","65251_at","65251","ZNF649"
"15627","65258_at","65258","MPPE1"
"15628","6526_at","6526","SLC5A3"
"15629","65260_at","65260","COA7"
"15630","65263_at","65263","PYCR3"
"15631","65264_at","65264","UBE2Z"
"15632","65265_at","65265","C8orf33"
"15633","65266_at","65266","WNK4"
"15634","65267_at","65267","WNK3"
"15635","65268_at","65268","WNK2"
"15636","6527_at","6527","SLC5A4"
"15637","6528_at","6528","SLC5A5"
"15638","6529_at","6529","SLC6A1"
"15639","652968_at","652968","CASTOR1"
"15640","652972_at","652972","LRRC37A5P"
"15641","652995_at","652995","UCA1"
"15642","653_at","653","BMP5"
"15643","6530_at","6530","SLC6A2"
"15644","6531_at","6531","SLC6A3"
"15645","653121_at","653121","ZBTB8A"
"15646","653140_at","653140","FAM228A"
"15647","653160_at","653160","LOC653160"
"15648","6532_at","6532","SLC6A4"
"15649","653240_at","653240","KRTAP4-11"
"15650","6533_at","6533","SLC6A6"
"15651","653308_at","653308","ASAH2B"
"15652","653319_at","653319","KIAA0895L"
"15653","653390_at","653390","RRN3P2"
"15654","6534_at","6534","SLC6A7"
"15655","653483_at","653483","AFDN-DT"
"15656","6535_at","6535","SLC6A8"
"15657","653583_at","653583","PHLDB3"
"15658","6536_at","6536","SLC6A9"
"15659","653677_at","653677","SEC1P"
"15660","653784_at","653784","MZT2A"
"15661","6538_at","6538","SLC6A11"
"15662","653808_at","653808","ZG16"
"15663","653857_at","653857","ACTR3C"
"15664","6539_at","6539","SLC6A12"
"15665","654_at","654","BMP6"
"15666","6540_at","6540","SLC6A13"
"15667","6541_at","6541","SLC7A1"
"15668","6542_at","6542","SLC7A2"
"15669","6543_at","6543","SLC8A2"
"15670","654429_at","654429","LRTM2"
"15671","654433_at","654433","PAX8-AS1"
"15672","654434_at","654434","SNHG20"
"15673","6545_at","6545","SLC7A4"
"15674","6546_at","6546","SLC8A1"
"15675","6547_at","6547","SLC8A3"
"15676","654780_at","654780","LOC654780"
"15677","654790_at","654790","PCP4L1"
"15678","6548_at","6548","SLC9A1"
"15679","654841_at","654841","MFF-DT"
"15680","6549_at","6549","SLC9A2"
"15681","655_at","655","BMP7"
"15682","6550_at","6550","SLC9A3"
"15683","6553_at","6553","SLC9A5"
"15684","6554_at","6554","SLC10A1"
"15685","6555_at","6555","SLC10A2"
"15686","6556_at","6556","SLC11A1"
"15687","6557_at","6557","SLC12A1"
"15688","6558_at","6558","SLC12A2"
"15689","6559_at","6559","SLC12A3"
"15690","656_at","656","BMP8B"
"15691","6560_at","6560","SLC12A4"
"15692","6561_at","6561","SLC13A1"
"15693","6563_at","6563","SLC14A1"
"15694","6564_at","6564","SLC15A1"
"15695","6565_at","6565","SLC15A2"
"15696","6566_at","6566","SLC16A1"
"15697","6567_at","6567","SLC16A2"
"15698","6568_at","6568","SLC17A1"
"15699","6569_at","6569","SLC34A1"
"15700","657_at","657","BMPR1A"
"15701","6570_at","6570","SLC18A1"
"15702","6571_at","6571","SLC18A2"
"15703","6572_at","6572","SLC18A3"
"15704","6573_at","6573","SLC19A1"
"15705","6574_at","6574","SLC20A1"
"15706","6575_at","6575","SLC20A2"
"15707","6576_at","6576","SLC25A1"
"15708","6578_at","6578","SLCO2A1"
"15709","6579_at","6579","SLCO1A2"
"15710","658_at","658","BMPR1B"
"15711","6580_at","6580","SLC22A1"
"15712","6581_at","6581","SLC22A3"
"15713","6582_at","6582","SLC22A2"
"15714","6583_at","6583","SLC22A4"
"15715","6584_at","6584","SLC22A5"
"15716","6585_at","6585","SLIT1"
"15717","6586_at","6586","SLIT3"
"15718","6588_at","6588","SLN"
"15719","659_at","659","BMPR2"
"15720","6590_at","6590","SLPI"
"15721","6591_at","6591","SNAI2"
"15722","6594_at","6594","SMARCA1"
"15723","6595_at","6595","SMARCA2"
"15724","6596_at","6596","HLTF"
"15725","6597_at","6597","SMARCA4"
"15726","65975_at","65975","STK33"
"15727","65977_at","65977","PLEKHA3"
"15728","65979_at","65979","PHACTR4"
"15729","6598_at","6598","SMARCB1"
"15730","65980_at","65980","BRD9"
"15731","65981_at","65981","CAPRIN2"
"15732","65982_at","65982","ZSCAN18"
"15733","65983_at","65983","GRAMD2B"
"15734","65985_at","65985","AACS"
"15735","65986_at","65986","ZBTB10"
"15736","65988_at","65988","ZNF747"
"15737","65989_at","65989","DLK2"
"15738","6599_at","6599","SMARCC1"
"15739","65990_at","65990","ANTKMT"
"15740","65991_at","65991","FUNDC2"
"15741","65992_at","65992","DDRGK1"
"15742","65993_at","65993","MRPS34"
"15743","65996_at","65996","CENPBD1P1"
"15744","65997_at","65997","RASL11B"
"15745","65998_at","65998","C11orf95"
"15746","65999_at","65999","LRRC61"
"15747","660_at","660","BMX"
"15748","66000_at","66000","TMEM108"
"15749","66002_at","66002","CYP4F12"
"15750","66004_at","66004","LYNX1"
"15751","66005_at","66005","CHID1"
"15752","66008_at","66008","TRAK2"
"15753","6601_at","6601","SMARCC2"
"15754","6602_at","6602","SMARCD1"
"15755","6603_at","6603","SMARCD2"
"15756","66035_at","66035","SLC2A11"
"15757","66036_at","66036","MTMR9"
"15758","66037_at","66037","BOLL"
"15759","6604_at","6604","SMARCD3"
"15760","6605_at","6605","SMARCE1"
"15761","6608_at","6608","SMO"
"15762","6609_at","6609","SMPD1"
"15763","661_at","661","POLR3D"
"15764","6610_at","6610","SMPD2"
"15765","6612_at","6612","SUMO3"
"15766","6613_at","6613","SUMO2"
"15767","6614_at","6614","SIGLEC1"
"15768","6615_at","6615","SNAI1"
"15769","6616_at","6616","SNAP25"
"15770","6617_at","6617","SNAPC1"
"15771","6618_at","6618","SNAPC2"
"15772","6619_at","6619","SNAPC3"
"15773","662_at","662","BNIP1"
"15774","6620_at","6620","SNCB"
"15775","6621_at","6621","SNAPC4"
"15776","6622_at","6622","SNCA"
"15777","6623_at","6623","SNCG"
"15778","6624_at","6624","FSCN1"
"15779","6625_at","6625","SNRNP70"
"15780","6626_at","6626","SNRPA"
"15781","6628_at","6628","SNRPB"
"15782","6629_at","6629","SNRPB2"
"15783","663_at","663","BNIP2"
"15784","6631_at","6631","SNRPC"
"15785","6632_at","6632","SNRPD1"
"15786","6633_at","6633","SNRPD2"
"15787","6634_at","6634","SNRPD3"
"15788","6635_at","6635","SNRPE"
"15789","6636_at","6636","SNRPF"
"15790","664_at","664","BNIP3"
"15791","6640_at","6640","SNTA1"
"15792","6641_at","6641","SNTB1"
"15793","6642_at","6642","SNX1"
"15794","6643_at","6643","SNX2"
"15795","6645_at","6645","SNTB2"
"15796","6646_at","6646","SOAT1"
"15797","6647_at","6647","SOD1"
"15798","6648_at","6648","SOD2"
"15799","6649_at","6649","SOD3"
"15800","665_at","665","BNIP3L"
"15801","6650_at","6650","CAPN15"
"15802","6651_at","6651","SON"
"15803","6653_at","6653","SORL1"
"15804","6654_at","6654","SOS1"
"15805","6655_at","6655","SOS2"
"15806","6656_at","6656","SOX1"
"15807","6657_at","6657","SOX2"
"15808","6658_at","6658","SOX3"
"15809","6659_at","6659","SOX4"
"15810","666_at","666","BOK"
"15811","6660_at","6660","SOX5"
"15812","6662_at","6662","SOX9"
"15813","6663_at","6663","SOX10"
"15814","6664_at","6664","SOX11"
"15815","6665_at","6665","SOX15"
"15816","6666_at","6666","SOX12"
"15817","6667_at","6667","SP1"
"15818","6668_at","6668","SP2"
"15819","667_at","667","DST"
"15820","6670_at","6670","SP3"
"15821","6671_at","6671","SP4"
"15822","6672_at","6672","SP100"
"15823","6674_at","6674","SPAG1"
"15824","6675_at","6675","UAP1"
"15825","6676_at","6676","SPAG4"
"15826","6677_at","6677","SPAM1"
"15827","6678_at","6678","SPARC"
"15828","668_at","668","FOXL2"
"15829","6683_at","6683","SPAST"
"15830","6687_at","6687","SPG7"
"15831","6688_at","6688","SPI1"
"15832","6689_at","6689","SPIB"
"15833","669_at","669","BPGM"
"15834","6690_at","6690","SPINK1"
"15835","6691_at","6691","SPINK2"
"15836","6692_at","6692","SPINT1"
"15837","6693_at","6693","SPN"
"15838","6694_at","6694","SPP2"
"15839","6695_at","6695","SPOCK1"
"15840","6696_at","6696","SPP1"
"15841","6697_at","6697","SPR"
"15842","6698_at","6698","SPRR1A"
"15843","6699_at","6699","SPRR1B"
"15844","670_at","670","BPHL"
"15845","6700_at","6700","SPRR2A"
"15846","6702_at","6702","SPRR2C"
"15847","6706_at","6706","SPRR2G"
"15848","6707_at","6707","SPRR3"
"15849","6708_at","6708","SPTA1"
"15850","6709_at","6709","SPTAN1"
"15851","671_at","671","BPI"
"15852","6710_at","6710","SPTB"
"15853","6711_at","6711","SPTBN1"
"15854","6712_at","6712","SPTBN2"
"15855","6713_at","6713","SQLE"
"15856","6714_at","6714","SRC"
"15857","6715_at","6715","SRD5A1"
"15858","6716_at","6716","SRD5A2"
"15859","6717_at","6717","SRI"
"15860","6718_at","6718","AKR1D1"
"15861","672_at","672","BRCA1"
"15862","6720_at","6720","SREBF1"
"15863","6721_at","6721","SREBF2"
"15864","6722_at","6722","SRF"
"15865","6723_at","6723","SRM"
"15866","6725_at","6725","SRMS"
"15867","6726_at","6726","SRP9"
"15868","6727_at","6727","SRP14"
"15869","6728_at","6728","SRP19"
"15870","6729_at","6729","SRP54"
"15871","673_at","673","BRAF"
"15872","6730_at","6730","SRP68"
"15873","6731_at","6731","SRP72"
"15874","6732_at","6732","SRPK1"
"15875","6733_at","6733","SRPK2"
"15876","6734_at","6734","SRPRA"
"15877","6736_at","6736","SRY"
"15878","6737_at","6737","TRIM21"
"15879","6738_at","6738","RO60"
"15880","6741_at","6741","SSB"
"15881","6742_at","6742","SSBP1"
"15882","6744_at","6744","ITPRID2"
"15883","6745_at","6745","SSR1"
"15884","6746_at","6746","SSR2"
"15885","6747_at","6747","SSR3"
"15886","6748_at","6748","SSR4"
"15887","6749_at","6749","SSRP1"
"15888","675_at","675","BRCA2"
"15889","6750_at","6750","SST"
"15890","6751_at","6751","SSTR1"
"15891","6752_at","6752","SSTR2"
"15892","6753_at","6753","SSTR3"
"15893","6754_at","6754","SSTR4"
"15894","6755_at","6755","SSTR5"
"15895","6756_at","6756","SSX1"
"15896","6758_at","6758","SSX5"
"15897","676_at","676","BRDT"
"15898","6760_at","6760","SS18"
"15899","6764_at","6764","DENND2B"
"15900","6767_at","6767","ST13"
"15901","6768_at","6768","ST14"
"15902","6769_at","6769","STAC"
"15903","677_at","677","ZFP36L1"
"15904","6770_at","6770","STAR"
"15905","6772_at","6772","STAT1"
"15906","6773_at","6773","STAT2"
"15907","6774_at","6774","STAT3"
"15908","6775_at","6775","STAT4"
"15909","6776_at","6776","STAT5A"
"15910","6777_at","6777","STAT5B"
"15911","677766_at","677766","SCARNA2"
"15912","677769_at","677769","SCARNA17"
"15913","677779_at","677779","LINC00488"
"15914","6778_at","6778","STAT6"
"15915","6779_at","6779","STATH"
"15916","678_at","678","ZFP36L2"
"15917","6780_at","6780","STAU1"
"15918","6781_at","6781","STC1"
"15919","6782_at","6782","HSPA13"
"15920","6783_at","6783","SULT1E1"
"15921","6785_at","6785","ELOVL4"
"15922","6786_at","6786","STIM1"
"15923","6787_at","6787","NEK4"
"15924","6788_at","6788","STK3"
"15925","6789_at","6789","STK4"
"15926","6790_at","6790","AURKA"
"15927","6792_at","6792","CDKL5"
"15928","6793_at","6793","STK10"
"15929","6794_at","6794","STK11"
"15930","6795_at","6795","AURKC"
"15931","6799_at","6799","SULT1A2"
"15932","680_at","680","BRS3"
"15933","6801_at","6801","STRN"
"15934","6804_at","6804","STX1A"
"15935","6809_at","6809","STX3"
"15936","6810_at","6810","STX4"
"15937","6811_at","6811","STX5"
"15938","6812_at","6812","STXBP1"
"15939","6813_at","6813","STXBP2"
"15940","6814_at","6814","STXBP3"
"15941","6815_at","6815","STYX"
"15942","6817_at","6817","SULT1A1"
"15943","6819_at","6819","SULT1C2"
"15944","682_at","682","BSG"
"15945","6820_at","6820","SULT2B1"
"15946","6821_at","6821","SUOX"
"15947","6822_at","6822","SULT2A1"
"15948","6827_at","6827","SUPT4H1"
"15949","6829_at","6829","SUPT5H"
"15950","683_at","683","BST1"
"15951","6830_at","6830","SUPT6H"
"15952","6832_at","6832","SUPV3L1"
"15953","6833_at","6833","ABCC8"
"15954","6834_at","6834","SURF1"
"15955","6835_at","6835","SURF2"
"15956","6836_at","6836","SURF4"
"15957","6837_at","6837","MED22"
"15958","6838_at","6838","SURF6"
"15959","6839_at","6839","SUV39H1"
"15960","684_at","684","BST2"
"15961","6840_at","6840","SVIL"
"15962","6843_at","6843","VAMP1"
"15963","6844_at","6844","VAMP2"
"15964","6845_at","6845","VAMP7"
"15965","6847_at","6847","SYCP1"
"15966","684959_at","684959","SNORA25"
"15967","685_at","685","BTC"
"15968","6850_at","6850","SYK"
"15969","6853_at","6853","SYN1"
"15970","6854_at","6854","SYN2"
"15971","6855_at","6855","SYP"
"15972","6856_at","6856","SYPL1"
"15973","6857_at","6857","SYT1"
"15974","686_at","686","BTD"
"15975","6860_at","6860","SYT4"
"15976","6861_at","6861","SYT5"
"15977","6862_at","6862","TBXT"
"15978","6863_at","6863","TAC1"
"15979","6865_at","6865","TACR2"
"15980","6866_at","6866","TAC3"
"15981","6867_at","6867","TACC1"
"15982","6868_at","6868","ADAM17"
"15983","6869_at","6869","TACR1"
"15984","687_at","687","KLF9"
"15985","6870_at","6870","TACR3"
"15986","6871_at","6871","TADA2A"
"15987","6872_at","6872","TAF1"
"15988","6873_at","6873","TAF2"
"15989","6874_at","6874","TAF4"
"15990","6875_at","6875","TAF4B"
"15991","6876_at","6876","TAGLN"
"15992","6877_at","6877","TAF5"
"15993","6878_at","6878","TAF6"
"15994","6879_at","6879","TAF7"
"15995","688_at","688","KLF5"
"15996","6880_at","6880","TAF9"
"15997","6881_at","6881","TAF10"
"15998","6882_at","6882","TAF11"
"15999","6883_at","6883","TAF12"
"16000","6884_at","6884","TAF13"
"16001","6885_at","6885","MAP3K7"
"16002","6886_at","6886","TAL1"
"16003","6887_at","6887","TAL2"
"16004","6888_at","6888","TALDO1"
"16005","689_at","689","BTF3"
"16006","6890_at","6890","TAP1"
"16007","6891_at","6891","TAP2"
"16008","6892_at","6892","TAPBP"
"16009","6894_at","6894","TARBP1"
"16010","6895_at","6895","TARBP2"
"16011","6897_at","6897","TARS1"
"16012","6898_at","6898","TAT"
"16013","6899_at","6899","TBX1"
"16014","69_at","69","ACTBP9"
"16015","690_at","690","BTF3P11"
"16016","6900_at","6900","CNTN2"
"16017","6901_at","6901","TAZ"
"16018","6902_at","6902","TBCA"
"16019","6903_at","6903","TBCC"
"16020","6904_at","6904","TBCD"
"16021","6905_at","6905","TBCE"
"16022","6906_at","6906","SERPINA7"
"16023","6907_at","6907","TBL1X"
"16024","6908_at","6908","TBP"
"16025","6909_at","6909","TBX2"
"16026","6910_at","6910","TBX5"
"16027","6911_at","6911","TBX6"
"16028","6913_at","6913","TBX15"
"16029","6915_at","6915","TBXA2R"
"16030","6916_at","6916","TBXAS1"
"16031","6919_at","6919","TCEA2"
"16032","6920_at","6920","TCEA3"
"16033","6921_at","6921","ELOC"
"16034","692159_at","692159","GRASP-AS1"
"16035","692227_at","692227","SNORD104"
"16036","692247_at","692247","LMNTD2-AS1"
"16037","6923_at","6923","ELOB"
"16038","6924_at","6924","ELOA"
"16039","6925_at","6925","TCF4"
"16040","6926_at","6926","TBX3"
"16041","6927_at","6927","HNF1A"
"16042","6928_at","6928","HNF1B"
"16043","6929_at","6929","TCF3"
"16044","6932_at","6932","TCF7"
"16045","6934_at","6934","TCF7L2"
"16046","6935_at","6935","ZEB1"
"16047","6936_at","6936","GCFC2"
"16048","6938_at","6938","TCF12"
"16049","6939_at","6939","TCF15"
"16050","694_at","694","BTG1"
"16051","6940_at","6940","ZNF354A"
"16052","6941_at","6941","TCF19"
"16053","6942_at","6942","TCF20"
"16054","6943_at","6943","TCF21"
"16055","6944_at","6944","VPS72"
"16056","6945_at","6945","MLX"
"16057","6947_at","6947","TCN1"
"16058","6948_at","6948","TCN2"
"16059","6949_at","6949","TCOF1"
"16060","695_at","695","BTK"
"16061","6950_at","6950","TCP1"
"16062","6954_at","6954","TCP11"
"16063","6956_at","6956","TRAV6"
"16064","696_at","696","BTN1A1"
"16065","6975_at","6975","TECTB"
"16066","6979_at","6979","TRGV5P"
"16067","6981_at","6981","TRGV7"
"16068","6988_at","6988","TCTA"
"16069","699_at","699","BUB1"
"16070","6990_at","6990","DYNLT3"
"16071","6991_at","6991","TCTE3"
"16072","6992_at","6992","PPP1R11"
"16073","6993_at","6993","DYNLT1"
"16074","6999_at","6999","TDO2"
"16075","70_at","70","ACTC1"
"16076","7001_at","7001","PRDX2"
"16077","7003_at","7003","TEAD1"
"16078","7004_at","7004","TEAD4"
"16079","7005_at","7005","TEAD3"
"16080","7006_at","7006","TEC"
"16081","7008_at","7008","TEF"
"16082","7009_at","7009","TMBIM6"
"16083","701_at","701","BUB1B"
"16084","7010_at","7010","TEK"
"16085","7011_at","7011","TEP1"
"16086","7013_at","7013","TERF1"
"16087","7014_at","7014","TERF2"
"16088","7015_at","7015","TERT"
"16089","7016_at","7016","TESK1"
"16090","7018_at","7018","TF"
"16091","7019_at","7019","TFAM"
"16092","7020_at","7020","TFAP2A"
"16093","7021_at","7021","TFAP2B"
"16094","7022_at","7022","TFAP2C"
"16095","7023_at","7023","TFAP4"
"16096","7024_at","7024","TFCP2"
"16097","7025_at","7025","NR2F1"
"16098","7026_at","7026","NR2F2"
"16099","7027_at","7027","TFDP1"
"16100","7029_at","7029","TFDP2"
"16101","7030_at","7030","TFE3"
"16102","7031_at","7031","TFF1"
"16103","7032_at","7032","TFF2"
"16104","7033_at","7033","TFF3"
"16105","7035_at","7035","TFPI"
"16106","7036_at","7036","TFR2"
"16107","7037_at","7037","TFRC"
"16108","7038_at","7038","TG"
"16109","7039_at","7039","TGFA"
"16110","7040_at","7040","TGFB1"
"16111","7041_at","7041","TGFB1I1"
"16112","7042_at","7042","TGFB2"
"16113","7043_at","7043","TGFB3"
"16114","7044_at","7044","LEFTY2"
"16115","7045_at","7045","TGFBI"
"16116","7046_at","7046","TGFBR1"
"16117","7047_at","7047","TGM4"
"16118","7048_at","7048","TGFBR2"
"16119","7049_at","7049","TGFBR3"
"16120","705_at","705","BYSL"
"16121","7050_at","7050","TGIF1"
"16122","7051_at","7051","TGM1"
"16123","7052_at","7052","TGM2"
"16124","7053_at","7053","TGM3"
"16125","7054_at","7054","TH"
"16126","7056_at","7056","THBD"
"16127","7057_at","7057","THBS1"
"16128","7058_at","7058","THBS2"
"16129","7059_at","7059","THBS3"
"16130","706_at","706","TSPO"
"16131","7060_at","7060","THBS4"
"16132","7062_at","7062","TCHH"
"16133","7064_at","7064","THOP1"
"16134","7066_at","7066","THPO"
"16135","7067_at","7067","THRA"
"16136","7068_at","7068","THRB"
"16137","7069_at","7069","THRSP"
"16138","7070_at","7070","THY1"
"16139","7071_at","7071","KLF10"
"16140","7072_at","7072","TIA1"
"16141","7073_at","7073","TIAL1"
"16142","7074_at","7074","TIAM1"
"16143","7075_at","7075","TIE1"
"16144","7076_at","7076","TIMP1"
"16145","7077_at","7077","TIMP2"
"16146","7078_at","7078","TIMP3"
"16147","7079_at","7079","TIMP4"
"16148","708_at","708","C1QBP"
"16149","7080_at","7080","NKX2-1"
"16150","7082_at","7082","TJP1"
"16151","7083_at","7083","TK1"
"16152","7084_at","7084","TK2"
"16153","7086_at","7086","TKT"
"16154","7087_at","7087","ICAM5"
"16155","7088_at","7088","TLE1"
"16156","7089_at","7089","TLE2"
"16157","7090_at","7090","TLE3"
"16158","7091_at","7091","TLE4"
"16159","7092_at","7092","TLL1"
"16160","7093_at","7093","TLL2"
"16161","7094_at","7094","TLN1"
"16162","7095_at","7095","SEC62"
"16163","7096_at","7096","TLR1"
"16164","7097_at","7097","TLR2"
"16165","7098_at","7098","TLR3"
"16166","7099_at","7099","TLR4"
"16167","71_at","71","ACTG1"
"16168","710_at","710","SERPING1"
"16169","7100_at","7100","TLR5"
"16170","7101_at","7101","NR2E1"
"16171","7102_at","7102","TSPAN7"
"16172","7103_at","7103","TSPAN8"
"16173","7104_at","7104","TM4SF4"
"16174","7105_at","7105","TSPAN6"
"16175","7106_at","7106","TSPAN4"
"16176","7107_at","7107","GPR137B"
"16177","7108_at","7108","TM7SF2"
"16178","711_at","711","ERC2-IT1"
"16179","7110_at","7110","TMF1"
