,b,se,pval,BH_adjPval,EntrezGeneID,GeneSymbol
7063,0.04062817,0.05740024,0.479066443,0.831927068,8302,KLRC4
4860,0.037730702,0.053325598,0.479222712,0.831927068,5321,PLA2G4A
5975,0.049379937,0.069797605,0.479272442,0.831927068,6513,SLC2A1
1790,0.027611078,0.039028372,0.47927961,0.831927068,222161,DKFZP586I1420
2531,0.071806966,0.101500512,0.479284252,0.831927068,257407,C2orf72
7658,0.041892777,0.05923804,0.47944602,0.831927068,909,CD1A
4525,-0.155893344,0.220545202,0.479656971,0.831927068,5046,PCSK6
6547,-0.029049032,0.041122316,0.479935976,0.831927068,730,C7
3658,0.03466393,0.0490769,0.479989994,0.831927068,3682,ITGAE
432,-0.022667144,0.032093671,0.480013513,0.831927068,10551,AGR2
4621,0.037235725,0.052721151,0.480016027,0.831927068,51196,PLCE1
1275,-0.060095905,0.085091732,0.480033635,0.831927068,154881,KCTD7
7141,0.020008604,0.028332335,0.480056986,0.831927068,84193,SETD3
3549,0.03727971,0.052807058,0.480212557,0.832024975,3550,IK
3348,-0.035173266,0.049845125,0.480405158,0.832186988,319,APOF
7584,-0.020132343,0.02855266,0.480751015,0.832583687,89910,UBE3B
539,-0.03772233,0.053519758,0.480916053,0.832583687,10695,CNPY3
6236,0.05399983,0.076616693,0.480931587,0.832583687,6843,VAMP1
2519,-0.046139363,0.065572201,0.481655667,0.8336614,256364,EML3
2389,-0.06490445,0.092261124,0.481752652,0.8336614,2356,FPGS
8376,0.025646059,0.036464574,0.481859861,0.833674979,AFFX-HUMGAPDH/M33197_M,NA
6428,-0.050950469,0.072459778,0.481959041,0.833674979,7107,GPR137B
5769,-0.0503024,0.07156765,0.482139851,0.833815995,6303,SAT1
2876,0.036061685,0.051357938,0.482577013,0.83396308,27163,NAAA
5909,-0.022747306,0.032407407,0.482731007,0.83396308,6461,SHB
4060,-0.043322929,0.061723878,0.482752251,0.83396308,420,ART4
7246,-0.041949513,0.059769922,0.482772776,0.83396308,8516,ITGA8
1833,-0.031225009,0.044493421,0.482810546,0.83396308,22794,CASC3
3906,-0.03332771,0.047490726,0.482820731,0.83396308,399665,FAM102A
4901,0.020287658,0.028925332,0.483065715,0.833986065,53616,ADAM22
4381,0.027553886,0.039289367,0.483111796,0.833986065,4809,SNU13
4461,0.02862702,0.040821441,0.483131961,0.833986065,4925,NUCB2
3711,0.020618346,0.029408162,0.483234586,0.83399179,374868,ATP9B
8193,-0.01820848,0.026009908,0.483890225,0.834686998,9788,MTSS1
7515,-0.021907836,0.031309201,0.484098943,0.834686998,8879,SGPL1
7162,0.0251672,0.035968027,0.48410822,0.834686998,8444,DYRK3
3022,0.025107702,0.035888563,0.484176044,0.834686998,283212,KLHL35
6062,0.051109557,0.073065822,0.484239493,0.834686998,6605,SMARCE1
6103,-0.050230162,0.071810473,0.484250603,0.834686998,6655,SOS2
3538,-0.025496168,0.036462532,0.484400233,0.834686998,3512,JCHAIN
6154,-0.066696995,0.095391636,0.484432535,0.834686998,6720,SREBF1
6537,-0.061214371,0.087588062,0.484621127,0.834840662,7291,TWIST1
4882,0.097861931,0.140131233,0.484952609,0.835115241,534,ATP6V1G2
3164,0.018129217,0.025962135,0.484993015,0.835115241,2976,GTF3C2
6799,0.033090421,0.0473968,0.485078846,0.835115241,7803,PTP4A1
5090,0.039815117,0.057085826,0.485514558,0.835548633,552889,ATXN7L3B
6035,-0.077186444,0.110693298,0.485615025,0.835548633,6579,SLCO1A2
2320,0.053838328,0.077212182,0.485629064,0.835548633,23456,ABCB10
2620,-0.040132329,0.057575072,0.485775581,0.835629523,25936,NSL1
3337,-0.021079694,0.030259164,0.486029139,0.835894473,317662,FAM149B1
7920,-0.02101863,0.030207424,0.486547775,0.836615114,944,TNFSF8
1445,0.036052978,0.051880557,0.48710374,0.836669207,1783,DYNC1LI2
4439,-0.048923214,0.070443088,0.487364349,0.836669207,4898,NRDC
487,-0.038598531,0.055579582,0.487385492,0.836669207,10622,POLR3G
7340,-0.026302533,0.037876972,0.487418751,0.836669207,8638,OASL
3853,-0.042424707,0.0611085,0.487524093,0.836669207,3915,LAMC1
3553,-0.018563239,0.026740137,0.48755125,0.836669207,3556,IL1RAP
71,-0.060023691,0.08646401,0.487554067,0.836669207,10062,NR1H3
8081,0.036621553,0.052763509,0.487638504,0.836669207,9667,SAFB2
37,-0.035559475,0.051241257,0.487706164,0.836669207,100287387,LOC100287387
7258,0.031920545,0.04599919,0.487721653,0.836669207,8530,CST7
890,-0.032039473,0.04617429,0.487756698,0.836669207,113177,IZUMO4
2129,-0.01567058,0.022585622,0.487788871,0.836669207,23196,FAM120A
1242,-0.147230271,0.212284067,0.487962521,0.836669207,151011,SEPTIN10
1453,-0.028453135,0.041026257,0.487974015,0.836669207,1796,DOK1
2004,-0.038269172,0.05519594,0.488100537,0.836695072,23046,KIF21B
7214,0.027432559,0.039574193,0.488188361,0.836695072,84864,RIOX2
4436,0.034739831,0.050146086,0.488452318,0.836890941,4891,SLC11A2
5210,-0.019035115,0.027496274,0.48876163,0.836890941,55958,KLHL9
1349,0.026148104,0.037780679,0.488872926,0.836890941,1638,DCT
5902,0.021704844,0.03136495,0.488931364,0.836890941,6453,ITSN1
7911,-0.056564473,0.081748145,0.488977609,0.836890941,9420,CYP7B1
7703,-0.083735595,0.12103852,0.489056988,0.836890941,91369,ANKRD40
304,0.032667942,0.047227926,0.489120616,0.836890941,10391,CORO2B
2566,-0.028098201,0.040628208,0.489192695,0.836890941,25828,TXN2
809,0.174560354,0.252407115,0.489199527,0.836890941,1116,CHI3L1
4774,-0.030722374,0.044458223,0.489540915,0.837229138,521,ATP5ME
4582,0.019676392,0.028485327,0.489719301,0.837229138,5099,PCDH7
8052,-0.042116475,0.060974962,0.489743077,0.837229138,9632,SEC24C
6174,0.020969386,0.030362545,0.489795994,0.837229138,6749,SSRP1
3641,0.025582674,0.037051617,0.489904716,0.837244567,3664,IRF6
541,0.041204313,0.059753289,0.490462136,0.838026656,1070,CETN3
4746,-0.026810037,0.038912161,0.490830411,0.83812864,51763,INPP5K
6367,-0.045626287,0.066224184,0.49084395,0.83812864,7043,TGFB3
3595,-0.022315028,0.032392207,0.490885491,0.83812864,3604,TNFRSF9
7271,-0.028239511,0.04099547,0.490921026,0.83812864,8542,APOL1
1086,-0.137252731,0.199387023,0.491217644,0.838331763,1318,SLC31A2
8227,-0.016008419,0.023259766,0.491298471,0.838331763,983,CDK1
6653,-0.031640084,0.045985545,0.491425003,0.838331763,747,DAGLA
8269,-0.025260809,0.036715149,0.491439303,0.838331763,9880,ZBTB39
7570,-0.02527668,0.036754025,0.491625655,0.838396554,8973,CHRNA6
2949,-0.031653471,0.046054799,0.491893598,0.838396554,2736,GLI2
1364,0.036679313,0.053368826,0.491906455,0.838396554,1655,DDX5
7485,-0.026988548,0.039271316,0.491935858,0.838396554,8839,CCN5
1142,0.027388053,0.03986379,0.492056975,0.838396554,1395,CRHR2
7543,-0.041763557,0.060795206,0.49211123,0.838396554,8910,SGCE
6796,-0.031164501,0.045372961,0.492176114,0.838396554,7799,PRDM2
1102,0.021616591,0.031497877,0.492531992,0.838832623,135138,PACRG
1042,0.034230309,0.049889417,0.492635129,0.838838162,128,ADH5
7721,-0.054453201,0.0795006,0.493381304,0.83972561,9156,EXO1
1048,-0.020935553,0.030569244,0.493434319,0.83972561,1286,COL4A4
5419,-0.061366157,0.089613494,0.49347833,0.83972561,57509,MTUS1
5147,0.050381547,0.07358585,0.493556277,0.83972561,5567,PRKACB
5610,-0.029748452,0.043463915,0.493697217,0.839795266,5976,UPF1
2751,-0.032016642,0.046809067,0.493985415,0.839810031,2627,GATA6
4302,0.041427253,0.060573913,0.494030448,0.839810031,4693,NDP
1740,-0.022738519,0.033257867,0.494162428,0.839810031,2175,FANCA
7627,-0.030917461,0.045224074,0.494195876,0.839810031,9044,BTAF1
1093,-0.035128627,0.051385089,0.494205903,0.839810031,1339,COX6A2
6719,-0.020538114,0.030089471,0.494879793,0.840307144,7593,MZF1
7085,-0.037515384,0.054967042,0.494918493,0.840307144,8343,H2BC7
7717,-0.047111145,0.069027712,0.494925304,0.840307144,9152,SLC6A5
495,-0.024661678,0.036139103,0.49497986,0.840307144,10631,POSTN
821,-0.03855739,0.056504284,0.494998742,0.840307144,11177,BAZ1A
8048,-0.041855424,0.061373076,0.495249391,0.840390054,9625,AATK
6589,-0.022442441,0.032916444,0.495365245,0.840390054,7366,UGT2B15
270,0.034856102,0.051126359,0.495388302,0.840390054,1032,CDKN2D
1118,-0.032455442,0.047611688,0.495447864,0.840390054,1366,CLDN7
2530,0.025446513,0.037341141,0.495580143,0.840444677,2572,GAD2
8283,-0.04106374,0.060292207,0.495821674,0.840458463,9897,WASHC5
7456,-0.032407435,0.047583131,0.495827305,0.840458463,8800,PEX11A
2501,0.049661237,0.072943845,0.495988786,0.840458463,254531,LPCAT4
2111,0.035164904,0.051652617,0.496000472,0.840458463,23175,LPIN1
3590,0.040512116,0.059543204,0.496262702,0.840458463,36,ACADSB
2253,0.037155003,0.05464872,0.496575447,0.840458463,23341,DNAJC16
4351,-0.036695099,0.053977154,0.496614336,0.840458463,4772,NFATC1
1652,0.026322888,0.038723037,0.496647998,0.840458463,205564,SENP5
2752,0.041210858,0.060624846,0.496651082,0.840458463,26275,HIBCH
611,0.040102669,0.058998404,0.496678831,0.840458463,10857,PGRMC1
5663,0.037829387,0.055655321,0.496689134,0.840458463,6047,RNF4
7203,0.026490802,0.039050034,0.497530133,0.841419974,8477,GPR65
8170,-0.078480163,0.11569041,0.497541184,0.841419974,9765,ZFYVE16
6773,0.037869002,0.055826223,0.497557941,0.841419974,7748,ZNF195
759,-0.02055848,0.030326407,0.497830743,0.841711814,11070,TMEM115
2187,0.067293427,0.099337489,0.498138071,0.841914929,23259,DDHD2
5817,0.02443597,0.036086313,0.498308626,0.841914929,6372,CXCL6
5357,-0.040125311,0.059258391,0.498326934,0.841914929,57148,RALGAPB
4811,-0.033548617,0.049548588,0.498351883,0.841914929,5267,SERPINA4
915,-0.023477348,0.03468975,0.498545207,0.842072134,11344,TWF2
362,0.017703414,0.026180477,0.498909411,0.84208825,10468,FST
5465,-0.039865805,0.05897252,0.499036542,0.84208825,5788,PTPRC
5686,-0.035404459,0.052378424,0.499081325,0.84208825,611,OPN1SW
8030,-0.103221049,0.152741603,0.499174809,0.84208825,9592,IER2
2674,0.050594298,0.074878,0.499237635,0.84208825,26047,CNTNAP2
2815,0.105335038,0.155921144,0.499316177,0.84208825,2690,GHR
8307,0.04267007,0.063218382,0.499699258,0.84208825,9922,IQSEC1
1008,0.037078456,0.054963862,0.499931841,0.84208825,123720,WHAMM
4232,-0.021405562,0.031736986,0.500014212,0.84208825,4603,MYBL1
3256,-0.058863035,0.087296376,0.500127236,0.84208825,3067,HDC
1852,0.101779347,0.150955657,0.500162935,0.84208825,22834,ZNF652
7952,-0.024427501,0.036232507,0.500192154,0.84208825,9486,CHST10
6316,0.015550062,0.023070785,0.500301605,0.84208825,6945,MLX
867,-0.052166248,0.07740272,0.500337481,0.84208825,11251,PTGDR2
3406,-0.031368251,0.046543636,0.500340807,0.84208825,3284,HSD3B2
2773,0.059320134,0.08803087,0.500402843,0.84208825,26471,NUPR1
3833,0.049163677,0.072992415,0.500600622,0.84208825,39,ACAT2
6143,-0.024823347,0.036864179,0.500709954,0.84208825,671,BPI
7297,-0.06755642,0.100326225,0.500713514,0.84208825,857,CAV1
760,0.025955848,0.038547037,0.500721339,0.84208825,11072,DUSP14
7427,0.03189003,0.047375446,0.500861948,0.84208825,8754,ADAM9
7896,-0.023080776,0.034292146,0.500907189,0.84208825,94026,POM121L2
3313,-0.021649312,0.032167497,0.500935706,0.84208825,3140,MR1
2940,-0.054217772,0.080575119,0.501020586,0.84208825,27341,RRP7A
5725,0.031316533,0.046549183,0.501098558,0.84208825,6235,RPS29
1259,0.031775698,0.047238672,0.501161833,0.84208825,1528,CYB5A
4169,-0.030318539,0.045087179,0.501301983,0.842155242,4359,MPZ
2554,-0.080064191,0.119187831,0.501744117,0.84272942,25804,LSM4
192,-0.038790752,0.057821017,0.502299309,0.843405316,10230,NBR2
2492,-0.025528313,0.03805647,0.502347391,0.843405316,2533,FYB1
4673,0.027556292,0.041109979,0.50266234,0.843765407,5146,PDE6C
5940,-0.022771261,0.0339814,0.502787956,0.843807605,6493,SIM2
696,0.024380178,0.036402462,0.50302367,0.843990048,10985,GCN1
4865,-0.047843972,0.07147545,0.503255468,0.843990048,5327,PLAT
7507,-0.030354881,0.04535025,0.503276584,0.843990048,887,CCKBR
2731,-0.055863431,0.083521238,0.503589249,0.843990048,2620,GAS2
1841,0.030795826,0.046055946,0.503711604,0.843990048,22809,ATF5
2472,-0.021995254,0.032903345,0.503826747,0.843990048,2492,FSHR
6459,0.027823261,0.04162711,0.50388288,0.843990048,7155,TOP2B
3701,0.050340468,0.075317535,0.503893311,0.843990048,3736,KCNA1
5286,-0.078375263,0.117263535,0.503898343,0.843990048,5663,PSEN1
3317,-0.073321403,0.109702901,0.503901655,0.843990048,3148,HMGB2
260,0.039524406,0.059162478,0.504091826,0.844140211,10302,SNAPC5
7478,-0.020574395,0.030821087,0.50442549,0.844222831,883,KYAT1
4019,-0.023472259,0.035168314,0.504499844,0.844222831,4143,MAT1A
5132,0.031699722,0.047500805,0.50454779,0.844222831,55611,OTUB1
3907,-0.020933435,0.031381433,0.504731026,0.844222831,3998,LMAN1
7198,0.035534154,0.053279002,0.504807388,0.844222831,8473,OGT
6229,0.02816059,0.042227546,0.504850544,0.844222831,6832,SUPV3L1
1528,-0.082959722,0.124407164,0.504874086,0.844222831,1901,S1PR1
7004,0.042909036,0.064357555,0.504945377,0.844222831,81631,MAP1LC3B
661,0.022036394,0.033072078,0.505210321,0.8444215,10940,POP1
554,0.033341973,0.050046532,0.505270846,0.8444215,10737,RFPL3S
5580,-0.060606869,0.090991634,0.505365856,0.8444215,5928,RBBP4
1417,0.038702553,0.058140793,0.505622361,0.844568009,174,AFP
7,0.029217183,0.043897785,0.505684023,0.844568009,10003,NAALAD2
3571,-0.045505465,0.068382409,0.505759061,0.844568009,3575,IL7R
8107,-0.033318136,0.050079535,0.505855809,0.844568009,9696,CROCC
2584,0.04195136,0.063093069,0.506106564,0.844626694,25854,FAM149A
1810,-0.039894117,0.060000934,0.506119825,0.844626694,2247,FGF2
7031,0.03346474,0.050339744,0.506192683,0.844626694,822,CAPG
4012,0.091938908,0.138381399,0.506442162,0.844714376,4133,MAP2
2980,0.026148217,0.039392321,0.506824917,0.844714376,2780,GNAT2
1936,0.027251021,0.041062673,0.506917809,0.844714376,22944,KIN
4576,0.036063721,0.054354155,0.507013456,0.844714376,5093,PCBP1
5113,-0.027548853,0.041524572,0.507052014,0.844714376,5547,PRCP
7067,-0.03322627,0.050084885,0.507074952,0.844714376,8310,ACOX3
5691,-0.01718699,0.02590895,0.507099304,0.844714376,6121,RPE65
933,-0.070023434,0.105568,0.507137348,0.844714376,1145,CHRNE
1714,0.020205398,0.030469284,0.507240953,0.844714376,2145,EZH1
7829,0.026668322,0.040235229,0.507452103,0.844714376,931,MS4A1
3874,-0.025592613,0.038619059,0.507526645,0.844714376,3950,LECT2
535,0.029714327,0.044838837,0.507528007,0.844714376,10690,FUT9
5186,0.066350353,0.100167272,0.507717772,0.844714376,55837,EAPP
2304,-0.069853828,0.105474145,0.507789293,0.844714376,23405,DICER1
2813,-0.022558963,0.034075514,0.507952922,0.844714376,2689,GH2
2842,0.042137546,0.063656021,0.507998808,0.844714376,27042,UTP25
6723,-0.152132774,0.229838422,0.508027721,0.844714376,760,CA2
6114,-0.022622381,0.034187877,0.508158568,0.844714376,6667,SP1
4528,-0.048059281,0.072642177,0.508234526,0.844714376,50486,G0S2
3579,0.038774914,0.058615429,0.508282877,0.844714376,3588,IL10RB
4529,-0.036324504,0.054920848,0.50835752,0.844714376,50488,MINK1
5328,-0.036520735,0.055242448,0.508548728,0.844864929,57016,AKR1B10
8331,-0.022843274,0.034573667,0.508796331,0.84493941,995,CDC25C
2688,-0.031223794,0.047283461,0.50902707,0.84493941,26085,KLK13
7631,-0.022870488,0.034638092,0.509080673,0.84493941,9049,AIP
3895,-0.03242523,0.049109521,0.509084668,0.84493941,3984,LIMK1
7866,0.095611665,0.144812404,0.50909662,0.84493941,9363,RAB33A
8258,-0.018662477,0.028275869,0.509244681,0.845018144,9869,SETDB1
3835,0.029278096,0.044388646,0.50952002,0.845308006,3902,LAG3
8375,0.036302603,0.055076274,0.509810212,0.845622389,AFFX-HUMGAPDH/M33197_5,NA
7699,-0.026194782,0.039754385,0.509950005,0.845687231,9133,CCNB2
2130,-0.021864503,0.033206937,0.51026071,0.846035428,23197,FAF2
3354,0.033303198,0.050592575,0.510369436,0.846048662,3198,HOXA1
7492,0.079401668,0.12065292,0.510473972,0.846054947,8848,TSC22D1
6557,-0.030083484,0.0457346,0.510676993,0.846067118,732,C8B
5875,0.033301151,0.050635297,0.510752304,0.846067118,6430,SRSF5
6313,-0.020163719,0.030663597,0.510809074,0.846067118,6942,TCF20
4235,0.064296493,0.097842248,0.511088022,0.846067118,4606,MYBPC2
4231,0.022630221,0.034457403,0.511335668,0.846067118,4602,MYB
6179,-0.035843503,0.0545801,0.511364983,0.846067118,6754,SSTR4
3671,0.035816557,0.054543229,0.511397195,0.846067118,3696,ITGB8
7881,0.030132011,0.045889586,0.51142541,0.846067118,9379,NRXN2
2668,0.027081814,0.041250217,0.511486152,0.846067118,26038,CHD5
7986,0.019252635,0.029325227,0.511488778,0.846067118,9533,POLR1C
6254,-0.042872467,0.06533078,0.511671723,0.846203059,6869,TACR1
8093,-0.041353926,0.063033493,0.511783757,0.846221695,9681,DEPDC5
3266,-0.031901546,0.048652544,0.512016209,0.846281611,3080,CFHR2
5117,-0.030653799,0.046766969,0.512172709,0.846281611,5551,PRF1
4375,0.049027044,0.074803771,0.512204635,0.846281611,4801,NFYB
278,0.025854493,0.039449618,0.51222308,0.846281611,1033,CDKN3
6407,-0.036617685,0.055929926,0.512656747,0.846446498,7087,ICAM5
400,-0.062342153,0.095226755,0.512679885,0.846446498,10519,CIB1
2818,0.021039909,0.032145444,0.512775395,0.846446498,2694,CBLIF
2729,-0.015084055,0.023048551,0.512823857,0.846446498,26191,PTPN22
5552,0.019468468,0.029748178,0.512826837,0.846446498,5897,RAG2
3040,0.024450245,0.037374096,0.512981049,0.846534653,2842,GPR19
987,-0.047163571,0.072120613,0.51314138,0.846608864,120,ADD3
7484,-0.025034659,0.038290729,0.513237639,0.846608864,8838,CCN6
6328,0.035333699,0.054054853,0.513328452,0.846608864,6999,TDO2
4098,-0.296714877,0.454635597,0.513986263,0.847387692,4256,MGP
5372,0.026381985,0.040426652,0.514021334,0.847387692,57185,NIPAL3
938,0.06559153,0.100529323,0.514103392,0.847387692,114932,MRFAP1L1
2520,-0.031468948,0.048278946,0.514520437,0.84790868,2564,GABRE
3887,0.020200026,0.031009229,0.514775524,0.848004165,3973,LHCGR
45,-0.053499223,0.082128044,0.514780333,0.848004165,10040,TOM1L1
4459,-0.028980909,0.044551313,0.515365236,0.848652871,4923,NTSR1
795,0.086914373,0.133645571,0.515475948,0.848652871,11138,TBC1D8
3821,0.025210604,0.038781073,0.51564381,0.848652871,388699,LINC00302
8172,-0.032610486,0.050168151,0.515676931,0.848652871,9767,JADE3
2172,0.058279235,0.089657623,0.5156794,0.848652871,23242,COBL
8117,-0.175362627,0.269872806,0.515823148,0.848723118,9705,ST18
6076,0.035292512,0.054330887,0.515960524,0.848782857,6623,SNCG
4986,0.028756052,0.044301835,0.516277676,0.849042659,54516,MTRF1L
6732,0.019852446,0.030587993,0.516320655,0.849042659,7639,ZNF85
1638,-0.026233002,0.040428845,0.516423399,0.849045361,2041,EPHA1
7270,-0.025126877,0.038784044,0.517071388,0.849944317,8541,PPFIA3
2805,-0.024336624,0.037600733,0.517477913,0.850446089,2676,GFRA3
4188,-0.031274088,0.048353161,0.517771249,0.85049617,4440,MSI1
532,-0.02659771,0.041125607,0.5177981,0.85049617,10682,EBP
5778,-0.02031544,0.031419712,0.517902109,0.85049617,6314,ATXN7
4210,-0.040885088,0.063234298,0.517913481,0.85049617,4544,MTNR1B
2416,-0.023794823,0.036846975,0.518425647,0.850994661,23640,HSPBP1
2157,-0.022254492,0.034468682,0.518510043,0.850994661,23225,NUP210
1713,-0.014088857,0.021825785,0.518593945,0.850994661,2140,EYA3
972,-0.020143239,0.031222014,0.518822582,0.850994661,118,ADD1
5281,-0.02809029,0.043568653,0.519098111,0.850994661,566,AZU1
4450,-0.025523951,0.039597572,0.519196972,0.850994661,4914,NTRK1
3430,-0.020614104,0.032000491,0.519458161,0.850994661,332,BIRC5
3981,0.021946035,0.034070522,0.519487521,0.850994661,4090,SMAD5
2718,-0.02206439,0.034260938,0.519568874,0.850994661,26154,ABCA12
459,0.060405538,0.093820473,0.519678054,0.850994661,10581,IFITM2
1249,-0.034574728,0.053704555,0.519708333,0.850994661,1519,CTSO
521,-0.030224297,0.046963322,0.519852757,0.850994661,10666,CD226
2536,0.030825764,0.04791063,0.519963707,0.850994661,25771,TBC1D22A
4784,-0.022549782,0.035061539,0.520127653,0.850994661,5225,PGC
1566,0.030562058,0.047527707,0.520200313,0.850994661,1969,EPHA2
265,-0.017860587,0.027785279,0.520348981,0.850994661,10311,VPS26C
4741,0.032531003,0.050611948,0.520384107,0.850994661,51754,TMEM8B
6509,-0.014484908,0.022536396,0.52039673,0.850994661,7253,TSHR
6831,-0.022733693,0.0353737,0.520436839,0.850994661,790,CAD
2415,0.037789481,0.058800911,0.520439363,0.850994661,23639,LRRC6
2143,0.021581009,0.033580477,0.520441275,0.850994661,23211,ZC3H4
7130,-0.032195165,0.050096925,0.520446366,0.850994661,8412,BCAR3
5527,-0.035496227,0.055268714,0.520712103,0.851112165,587,BCAT2
24,0.01824249,0.028415131,0.520873742,0.851112165,100131755,ARMCX4
6430,0.07676355,0.119574339,0.520890429,0.851112165,711,ERC2-IT1
5044,-0.019420935,0.030259166,0.520990121,0.851112165,5496,PPM1G
3114,-0.023697051,0.036932639,0.521114116,0.851112165,2904,GRIN2B
928,0.03087729,0.048131817,0.521188044,0.851112165,114088,TRIM9
2214,-0.030391306,0.047385973,0.521291027,0.851112165,23294,ANKS1A
1573,-0.071040179,0.110799309,0.521418179,0.851112165,1981,EIF4G1
6912,-0.017976329,0.028039522,0.521453278,0.851112165,80143,SIKE1
1246,-0.025713113,0.040121982,0.521604902,0.851112165,1514,CTSL
7679,0.053799821,0.083953324,0.521633045,0.851112165,9114,ATP6V0D1
4885,-0.054029736,0.084373246,0.521934852,0.85126012,5345,SERPINF2
4470,-0.029239159,0.045662232,0.52195435,0.85126012,4939,OAS2
6729,-0.023503737,0.036711814,0.522027818,0.85126012,7633,ZNF79
4068,-0.042692353,0.066755336,0.522475149,0.85182417,4211,MEIS1
5536,0.024335603,0.038102937,0.523030809,0.852366281,5879,RAC1
2927,-0.022297141,0.034917321,0.523102937,0.852366281,27315,PGAP2
2609,0.028648385,0.044864363,0.523112147,0.852366281,25913,POT1
7817,-0.025726068,0.04030733,0.523312327,0.852490285,9282,MED14
518,-0.033549584,0.052575122,0.523391273,0.852490285,10663,CXCR6
4407,-0.062832065,0.098548132,0.523748788,0.85250894,4849,CNOT3
