A,Coef.(Intercept),Coef.DiagnosisFactorScz,Coef.BrainpH,t.(Intercept),t.DiagnosisFactorScz,t.BrainpH,p.value.(Intercept),p.value.DiagnosisFactorScz,p.value.BrainpH,p.value.adj.(Intercept),p.value.adj.DiagnosisFactorScz,p.value.adj.BrainpH,F,F.p.value
6.309714,6.206093,-0.02920086,0.01886451,11.40089,-0.5789587,0.2255986,1.77E-15,0.5652314,0.8224386,2.67E-15,0.7972343,0.8955871,31578.71,1.68E-81
8.675292,7.65764,0.1228215,0.1508454,11.68505,2.022747,1.498436,7.21E-16,0.04849514,0.1403439,1.13E-15,0.3059795,0.2974575,41189.34,2.28E-84
7.505771,9.394756,-0.1291031,-0.2883116,13.28233,-1.969959,-2.653514,5.63E-18,0.0544272,0.01066744,1.12E-17,0.3190787,0.05319912,26469.07,1.35E-79
4.863731,4.925589,-0.01260163,-0.008737663,17.80658,-0.4916778,-0.2056308,3.23E-23,0.6251113,0.8379191,1.72E-22,0.8293028,0.9043433,72663.25,1.71E-90
9.4639,10.37208,-0.02705282,-0.1415554,20.45528,-0.5758162,-1.817342,7.38E-26,0.5673373,0.07519472,8.36E-25,0.7987129,0.1977881,81876.01,8.79E-92
6.772186,7.9823,-0.05772206,-0.1867965,15.89073,-1.240192,-2.420778,4.03E-21,0.2207265,0.01918276,1.34E-20,0.5420748,0.0793981,42720.82,9.21E-85
7.223648,8.977925,-0.1029233,-0.2691776,15.72908,-1.946134,-3.069989,6.17E-21,0.05730261,0.00346427,1.98E-20,0.3244374,0.0249198,37647.38,2.13E-83
7.204462,8.257353,-0.1032393,-0.1580718,14.93114,-2.014784,-1.860702,5.27E-20,0.04935255,0.06870632,1.43E-19,0.308597,0.1863126,39889.17,5.06E-84
4.708432,4.185748,0.03692675,0.07967486,12.78478,1.217286,1.584207,2.46E-17,0.2292427,0.1194887,4.50E-17,0.5510421,0.2680063,48610.6,3.72E-86
6.185771,6.642123,-0.07948882,-0.06559314,15.57492,-2.011669,-1.001262,9.28E-21,0.04969152,0.3215494,2.89E-20,0.3093903,0.507805,49450.17,2.43E-86
5.727892,6.182079,-0.02142077,-0.07012995,14.36743,-0.5372931,-1.061008,2.51E-19,0.5934622,0.2938143,6.03E-19,0.8127384,0.4805339,41649.83,1.73E-84
4.937179,3.380835,0.00795698,0.2458111,4.267062,0.1083889,2.019654,8.87E-05,0.9141235,0.04882666,9.11E-05,0.9702549,0.1480312,9128.298,4.05E-68
9.412292,7.610194,0.1034726,0.276705,11.43725,1.678351,2.707156,1.58E-15,0.09955536,0.009277136,2.38E-15,0.3946591,0.04845465,47032.23,8.45E-86
7.782034,8.415195,-0.06909588,-0.09446805,19.91696,-1.764991,-1.455507,2.41E-25,0.08370804,0.1518157,2.33E-24,0.3717914,0.3142171,79733.43,1.70E-91
8.690661,6.651322,0.1417931,0.3110568,10.05713,2.313943,3.061795,1.42E-13,0.02484462,0.003544841,1.85E-13,0.2579448,0.02532986,40588.49,3.29E-84
4.380769,5.123073,-0.0319336,-0.114876,15.90081,-1.069715,-2.32107,3.93E-21,0.2899147,0.02442492,1.31E-20,0.6055487,0.09271223,43453.68,6.03E-85
8.128653,10.04195,-0.1658345,-0.2890746,16.95788,-3.022456,-3.177855,2.61E-22,0.0039567,0.002551782,1.12E-21,0.2018381,0.02028513,44290.94,3.76E-85
7.071598,8.781676,-0.1207901,-0.2606764,23.98739,-3.560971,-4.6353,5.50E-29,0.000825239,2.61E-05,2.01E-27,0.1997119,0.001289433,87702.94,1.59E-92
8.738888,8.772061,-0.04441234,-0.001521516,23.02394,-1.258094,-0.0259971,3.58E-28,0.2142352,0.9793637,8.98E-27,0.5362971,0.9883828,123652.1,3.12E-96
5.724253,6.053954,-0.08004291,-0.04548885,7.283107,-1.039279,-0.3562484,2.24E-09,0.303704,0.7231621,2.48E-09,0.6175423,0.8324346,11146.5,2.85E-70
6.456636,7.201581,-0.07836783,-0.1113921,14.24472,-1.672998,-1.434336,3.54E-19,0.1006106,0.1577378,8.33E-19,0.3965012,0.3217386,38336,1.36E-83
7.035704,8.384804,-0.1624476,-0.2000073,13.15838,-2.751404,-2.043271,8.11E-18,0.00825786,0.04634457,1.58E-17,0.2058661,0.1428602,28655.28,1.87E-80
5.076609,5.229066,0.02803859,-0.02650087,13.03696,0.7544666,-0.4301134,1.16E-17,0.4541285,0.6689721,2.22E-17,0.7269686,0.7943542,37652.08,2.12E-83
7.561291,8.639674,-0.0955251,-0.1627574,18.34511,-2.189132,-2.249749,8.88E-24,0.03331118,0.02892429,5.45E-23,0.2791954,0.1041968,60587.48,1.56E-88
5.682353,9.295991,-0.1253029,-0.561766,5.364235,-0.7803776,-2.11027,2.12E-06,0.4388689,0.03988992,2.22E-06,0.7170065,0.1293477,2528.617,2.58E-54
4.590698,4.269146,-0.03110797,0.05353875,6.071944,-0.4775182,0.4957075,1.73E-07,0.6350861,0.6222853,1.84E-07,0.8346029,0.7623005,10020.23,4.01E-69
7.582518,7.068151,0.00844692,0.08075098,11.88889,0.1533435,0.8842065,3.81E-16,0.8787482,0.3808415,6.11E-16,0.954433,0.5644082,38232.43,1.45E-83
7.774577,7.636998,0.01687383,0.02037055,20.76154,0.4950877,0.3605039,3.80E-26,0.6227196,0.7199977,4.71E-25,0.8275991,0.8300194,104992.5,1.82E-94
8.752594,7.044641,0.07140202,0.2644902,12.84672,1.40532,3.139882,2.05E-17,0.1661452,0.002843553,3.78E-17,0.4830897,0.0219136,59881.83,2.09E-88
7.719459,7.954027,-0.03819474,-0.03393917,16.64636,-0.8627152,-0.4623853,5.73E-22,0.3924373,0.6458226,2.28E-21,0.6870427,0.7788496,61343.78,1.15E-88
10.16973,9.418324,-0.01740932,0.1204641,22.42754,-0.4474259,1.867395,1.18E-27,0.6565112,0.06774831,2.46E-26,0.8460217,0.1843758,137839.2,2.10E-97
7.780194,5.898518,0.07881644,0.2913799,6.12222,0.8829058,1.968775,1.44E-07,0.3815371,0.05456712,1.54E-07,0.6809185,0.1599299,15327.84,1.05E-73
6.855042,8.643647,-0.1458921,-0.2710033,11.99818,-2.185655,-2.448857,2.71E-16,0.03357974,0.01790169,4.42E-16,0.2794154,0.07585337,21283.06,3.03E-77
5.492313,5.288417,0.008976967,0.03153683,13.07885,0.23961,0.5077293,1.03E-17,0.8116179,0.6138887,1.97E-17,0.922564,0.7565527,43364,6.35E-85
7.940811,6.049437,0.0977758,0.2913223,9.55631,1.66701,2.995845,7.68E-13,0.1018017,0.004260246,9.62E-13,0.3985802,0.02849746,36986.71,3.31E-83
4.736521,4.566625,-0.006007093,0.02741146,20.9703,-0.2977181,0.8194301,2.43E-26,0.7671591,0.4164526,3.20E-25,0.9012137,0.5980028,111191.1,4.38E-95
6.588131,8.054413,-0.1461887,-0.219932,11.67963,-2.287919,-2.076128,7.33E-16,0.02643224,0.04307379,1.14E-15,0.2619876,0.1361637,21452.93,2.49E-77
7.61315,8.039642,-0.03032895,-0.06499535,12.86119,-0.5236405,-0.6768573,1.96E-17,0.6028554,0.5016342,3.63E-17,0.8185072,0.6720266,34861.81,1.44E-82
8.051488,9.985201,-0.07966489,-0.2995496,9.638431,-0.8299425,-1.882299,5.81E-13,0.4105394,0.06565544,7.32E-13,0.6971011,0.1806785,14197.73,7.03E-73
6.339101,6.598001,-0.07192884,-0.03495778,14.91424,-1.754783,-0.5144027,5.52E-20,0.08545843,0.60925,1.49E-19,0.3750767,0.7529261,48258.51,4.46E-86
7.109389,8.278434,-0.07747148,-0.1786326,6.099061,-0.6160106,-0.8567341,1.57E-07,0.5406981,0.3957032,1.67E-07,0.7835753,0.5783747,6448.245,2.24E-64
8.283188,7.265626,0.09605403,0.1530805,12.73634,1.817266,1.746875,2.85E-17,0.07520651,0.08683529,5.16E-17,0.357511,0.216791,49554.16,2.31E-86
5.966819,6.573332,-0.01323042,-0.09494222,15.09806,-0.3279749,-1.419598,3.34E-20,0.7443081,0.1619656,9.40E-20,0.8901853,0.3275237,44146.39,4.07E-85
8.584729,5.407815,0.1881986,0.4873162,4.040073,1.517453,2.370002,0.000185102,0.1354867,0.02171047,0.000189548,0.4447052,0.0860247,9669.476,9.70E-69
4.177327,4.124089,0.005875405,0.007937634,16.38213,0.2518904,0.2052597,1.13E-21,0.8021643,0.8382074,4.21E-21,0.917234,0.9046067,64716.04,3.04E-89
9.453958,7.840537,0.03319754,0.2527294,11.60431,0.5302869,2.435005,9.29E-16,0.598274,0.0185237,1.43E-15,0.815672,0.07759472,46017.93,1.45E-85
6.806522,6.921181,0.00087652,-0.0182323,16.4489,0.02248278,-0.2820777,9.48E-22,0.9821529,0.779055,3.59E-21,0.9930539,0.8688442,61502.79,1.08E-88
7.910089,10.36844,-0.1571775,-0.3761231,14.74847,-2.412989,-3.482844,8.70E-20,0.01955241,0.001044248,2.27E-19,0.2436238,0.01106773,29759.14,7.33E-81
7.79292,9.48184,0.01895121,-0.2690687,14.90811,0.321587,-2.753997,5.61E-20,0.749114,0.008201463,1.51E-19,0.8926599,0.04461648,35289.42,1.06E-82
8.413889,6.849986,0.08530429,0.2405085,17.09415,2.297525,3.907138,1.86E-22,0.025836,0.000282579,8.24E-22,0.2604259,0.004890533,103624.1,2.52E-94
8.907043,7.692434,-0.04985281,0.1965483,9.350561,-0.654026,1.555298,1.55E-12,0.5161094,0.1262194,1.91E-12,0.7686128,0.2779523,27553.53,4.96E-80
7.976965,10.42933,0.005212551,-0.388822,10.32513,0.05569558,-2.50588,5.81E-14,0.9558076,0.015535,7.77E-14,0.9833438,0.06902866,14661.54,3.16E-73
8.23055,2.788959,0.3550615,0.8319534,1.935685,2.659669,3.75891,0.05860415,0.01049874,0.000449613,0.05893603,0.2140152,0.006500615,7674.433,2.99E-66
6.308512,6.468183,0.02963856,-0.02777785,11.36293,0.5619489,-0.3176708,2.00E-15,0.576676,0.7520653,2.99E-15,0.8039879,0.8519346,28867.24,1.56E-80
8.622555,10.19472,-0.1017091,-0.2404383,11.53624,-1.242169,-1.771182,1.15E-15,0.2200028,0.08266112,1.76E-15,0.5417394,0.2098329,22376.96,8.72E-78
5.725376,4.833838,0.03270707,0.1384453,8.010057,0.5849472,1.493455,1.67E-10,0.5612291,0.1416388,1.90E-10,0.7954349,0.2994299,21156.39,3.51E-77
8.100832,7.95256,0.05888086,0.01853405,17.22176,1.376183,0.2612831,1.35E-22,0.1749332,0.7949537,6.18E-22,0.4929302,0.8780175,72332.84,1.91E-90
6.318786,6.400061,-0.004942902,-0.01245622,10.68874,-0.08909552,-0.1354251,1.75E-14,0.929364,0.8928227,2.44E-14,0.9749742,0.9387958,26174.75,1.78E-79
6.40258,6.137762,-0.04796257,0.04596993,8.318771,-0.7015896,0.4055958,5.61E-11,0.486207,0.6867801,6.48E-11,0.7496051,0.8066694,17699.09,2.95E-75
9.322286,8.694924,0.05282347,0.09491715,21.02507,1.378574,1.494124,2.16E-26,0.1741989,0.1414642,2.90E-25,0.4915047,0.2992522,119432.3,7.41E-96
6.196628,6.803998,-0.06067006,-0.09109142,14.1756,-1.364216,-1.23545,4.30E-19,0.1786445,0.2224702,1.00E-18,0.4978545,0.4024483,39174.52,7.93E-84
7.538422,8.410655,-0.08724047,-0.1308053,17.16059,-1.921109,-1.737393,1.57E-22,0.06046199,0.08851055,7.10E-22,0.3297549,0.2193111,55604.17,1.32E-87
7.127024,7.816132,-0.02505777,-0.1070291,14.6328,-0.5063018,-1.304391,1.20E-19,0.6148831,0.1981074,3.04E-19,0.8244463,0.3735687,41843.1,1.54E-84
8.703571,6.385672,-0.009661214,0.3678999,8.324786,-0.1359345,3.122242,5.49E-11,0.8924221,0.002989511,6.35E-11,0.9597585,0.02266214,30264.41,4.82E-81
5.638664,4.362905,0.02555393,0.1998958,9.24549,0.5844446,2.757581,2.22E-12,0.5615644,0.008124084,2.72E-12,0.7957191,0.04429957,33560.67,3.70E-82
8.947494,9.945831,-0.03403878,-0.1552473,23.83761,-0.8804956,-2.422234,7.33E-29,0.3828281,0.01911434,2.50E-27,0.6810712,0.07921125,108089.9,8.84E-95
8.462561,7.848124,0.08909272,0.08982226,13.39637,1.641327,0.998104,4.03E-18,0.1070423,0.3230629,8.18E-18,0.4067689,0.5091336,49043.87,2.98E-86
6.935896,7.209834,0.02332606,-0.04534395,7.655146,0.2673013,-0.3134137,5.91E-10,0.7903431,0.7552777,6.63E-10,0.912299,0.8539463,12746.67,1.02E-71
4.595921,3.675993,-0.03590636,0.1487074,7.991064,-0.8424281,2.104423,1.79E-10,0.4035834,0.04042011,2.04E-10,0.6933608,0.1303837,23464.02,2.68E-78
5.298541,5.508655,0.000600101,-0.03332653,11.27898,0.01326112,-0.4442065,2.61E-15,0.9894726,0.6588212,3.87E-15,0.9957625,0.7881463,27662.62,4.50E-80
7.82053,8.817491,-0.1215154,-0.1476784,17.77382,-2.643618,-1.937863,3.49E-23,0.0109439,0.0583307,1.84E-22,0.2142844,0.1673781,58410.66,3.88E-88
7.993092,8.626628,-0.2803536,-0.07677464,7.900084,-2.770947,-0.4576978,2.47E-10,0.007841421,0.6491639,2.80E-10,0.2047617,0.7810773,12596.57,1.37E-71
6.607974,8.11692,-0.1338238,-0.2277276,17.88355,-3.1822,-3.266243,2.68E-23,0.002520256,0.001978159,1.45E-22,0.1997119,0.01706716,49823.05,2.02E-86
6.092557,6.405019,-0.06222417,-0.04425605,14.00014,-1.46792,-0.6297308,7.07E-19,0.1484252,0.5317546,1.59E-18,0.4605896,0.6962106,41683.2,1.70E-84
8.106136,6.602223,0.08833545,0.2307531,13.4735,1.945614,3.065548,3.22E-18,0.05736674,0.00350772,6.62E-18,0.3244374,0.02514379,64322.04,3.53E-89
9.296918,10.67565,-0.05433584,-0.2137846,10.03365,-0.5511664,-1.308012,1.53E-13,0.5839886,0.1968857,1.99E-13,0.8077148,0.3721126,17945.37,2.09E-75
7.71127,10.70653,-0.09581315,-0.466311,13.47554,-1.301529,-3.820704,3.20E-18,0.1990772,0.000370829,6.58E-18,0.5203446,0.005816485,22145.24,1.13E-77
6.603762,6.413843,0.01633663,0.02870478,32.61866,0.8966888,0.9503256,3.15E-35,0.3742072,0.3465446,2.58E-32,0.6755112,0.5324756,265099.8,1.83E-104
7.661193,8.373956,-0.07298157,-0.1067481,14.19321,-1.335041,-1.177825,4.09E-19,0.1879449,0.2444745,9.54E-19,0.5083049,0.4278183,39630.6,5.95E-84
7.162913,8.25891,-0.1213645,-0.1633755,12.80213,-2.030405,-1.648607,2.34E-17,0.04768279,0.105535,4.28E-17,0.3046865,0.2470516,28976.84,1.42E-80
6.934464,7.474675,-0.04016486,-0.08217858,16.3302,-0.9470589,-1.168768,1.29E-21,0.34819,0.2480715,4.76E-21,0.6562222,0.431269,53945.92,2.80E-87
8.973494,9.663425,-0.09836489,-0.1009991,16.07348,-1.765836,-1.093621,2.50E-21,0.08356442,0.2793926,8.69E-21,0.371636,0.4651305,52362.43,5.86E-87
7.528024,8.306154,-0.0538816,-0.1187054,15.80114,-1.106268,-1.47004,5.10E-21,0.2739357,0.1478522,1.66E-20,0.5907147,0.3089561,48203.2,4.58E-86
6.481552,7.224398,-0.08006136,-0.1109175,12.46664,-1.491084,-1.246,6.44E-17,0.1422584,0.2186049,1.12E-16,0.4536912,0.3981759,29403.27,9.88E-81
8.64715,9.931143,0.06794241,-0.2090567,7.965891,0.5881765,-1.091616,1.95E-10,0.5590768,0.2802647,2.22E-10,0.7941582,0.4659295,11308.13,1.99E-70
7.572203,3.591327,0.2526106,0.6092278,3.755267,2.850815,4.14702,0.000454729,0.006333196,0.000131152,0.000464207,0.2029171,0.003075065,14740.72,2.77E-73
8.811631,7.670512,0.05421483,0.1761644,10.77148,0.821676,1.610422,1.34E-14,0.4151849,0.1136384,1.88E-14,0.7007949,0.2590772,35987.83,6.53E-83
7.296053,8.10813,-0.06379656,-0.1232484,18.54625,-1.574941,-1.835216,5.53E-24,0.1216137,0.07246012,3.58E-23,0.4265879,0.1929561,65461.45,2.28E-89
10.36634,8.068729,0.1293172,0.3530085,9.323413,1.612715,2.655372,1.70E-12,0.1131379,0.01061624,2.09E-12,0.4156326,0.05304742,33724.96,3.28E-82
8.67586,5.819973,0.2687489,0.429706,6.653515,3.315953,3.197952,2.14E-08,0.001711525,0.002409013,2.32E-08,0.1997119,0.01958474,23125.97,3.85E-78
7.079721,8.388497,-0.05309211,-0.2028106,14.73331,-1.006416,-2.318875,9.07E-20,0.3190894,0.02455352,2.36E-19,0.632296,0.0930158,36342.69,5.11E-83
6.363576,6.774921,-0.09474072,-0.05718364,13.75158,-2.07547,-0.7555976,1.44E-18,0.04313724,0.4534561,3.10E-18,0.2955848,0.6305546,39214.49,7.73E-84
9.294368,11.74915,-0.1677334,-0.3746703,16.99379,-2.618395,-3.527798,2.39E-22,0.01167843,0.000912259,1.03E-21,0.2176302,0.01024761,42479.78,1.06E-84
9.23337,5.614142,0.1748276,0.5584895,6.614135,2.222957,4.283266,2.47E-08,0.03079584,8.41E-05,2.67E-08,0.2720462,0.002380829,27818.02,3.91E-80
8.721464,10.82327,-0.1599267,-0.3194259,8.584184,-1.368967,-1.649229,2.21E-11,0.1771639,0.1054068,2.59E-11,0.49569,0.2468882,11246.79,2.28E-70
6.758987,7.74102,-0.04518288,-0.1517288,10.47637,-0.6599607,-1.336753,3.52E-14,0.5123254,0.1873893,4.78E-14,0.7657696,0.3603243,19666.73,2.15E-76
7.397233,6.176849,0.1070138,0.1842808,10.73408,2.007102,2.084723,1.51E-14,0.05019207,0.04225208,2.11E-14,0.3108012,0.1343828,38840.5,9.81E-84
4.676374,4.77412,-0.04637131,-0.01158335,10.01876,-1.050271,-0.1582432,1.61E-13,0.2986727,0.8749063,2.09E-13,0.6131049,0.9280136,22635.97,6.55E-78
7.762875,7.71412,0.08280917,0.000762636,19.99288,2.316322,0.01286697,2.04E-25,0.02470384,0.9897854,2.00E-24,0.2579003,0.9942156,95140.54,2.11E-93
11.40137,8.457265,0.1359931,0.4548332,11.15316,1.935603,3.904727,3.90E-15,0.05861446,0.00028474,5.70E-15,0.3264315,0.004915431,53140.13,4.07E-87
6.097901,6.083166,-0.01799429,0.003845847,10.07905,-0.3217778,0.0414813,1.32E-13,0.7489702,0.9670784,1.72E-13,0.8925928,0.9816539,23992.31,1.54E-78
6.366562,6.88953,-0.02316162,-0.08087669,17.62593,-0.6395328,-1.346965,5.00E-23,0.5254129,0.1841003,2.55E-22,0.7741131,0.3557639,62354.73,7.65E-89
7.316067,10.35985,-0.2818643,-0.4583607,9.525461,-2.797076,-2.743535,8.53E-13,0.00731489,0.00843124,1.07E-12,0.2036186,0.04539662,10638.57,9.07E-70
9.591613,4.57774,0.168394,0.7799016,3.590148,1.425343,3.981728,0.00075531,0.1603071,0.000223033,0.00076967,0.4754238,0.004193388,13305.21,3.52E-72
6.429058,4.760587,-0.003936122,0.2645683,7.923861,-0.07070929,2.866715,2.27E-10,0.9439128,0.006067038,2.58E-10,0.9795664,0.03625437,26918.23,8.86E-80
6.741058,6.805208,-0.000909772,-0.01008291,16.13305,-0.02327766,-0.1556078,2.14E-21,0.981522,0.8769724,7.55E-21,0.9928161,0.929689,60025.67,1.97E-88
7.493711,6.107992,0.04836859,0.2153932,10.96265,0.9369408,2.516632,7.20E-15,0.3533189,0.01512187,1.03E-14,0.6595501,0.06781266,42518.88,1.04E-84
9.463148,9.49015,-0.09559075,0.003756367,19.00238,-2.065771,0.0489636,1.91E-24,0.04408239,0.9611445,1.41E-23,0.2962995,0.9780981,84388.38,4.15E-92
7.385654,6.824294,-0.02493592,0.09099867,8.336013,-0.3287438,0.7236127,5.28E-11,0.7437303,0.4726951,6.11E-11,0.8900357,0.64723,19130.22,4.28E-76
10.42647,8.54168,0.05157312,0.2941621,12.40232,0.808192,2.78046,7.83E-17,0.422831,0.007645791,1.35E-16,0.7062311,0.04240694,53870.07,2.90E-87
9.280173,8.835097,0.05552067,0.06582148,12.434,0.8433071,0.6030282,7.11E-17,0.4030964,0.5492314,1.23E-16,0.6931253,0.7093603,40090.76,4.46E-84
7.740861,5.598345,0.06756397,0.3336348,6.949475,0.9051885,2.696088,7.41E-09,0.369732,0.009549569,8.10E-09,0.6720621,0.04941001,21704.33,1.86E-77
7.673578,11.95081,-0.2651589,-0.6551075,14.6549,-3.509321,-5.229599,1.13E-19,0.000964458,3.39E-06,2.88E-19,0.1997119,0.000594116,20820.43,5.23E-77
6.894988,8.318459,-0.06338229,-0.2201103,14.56871,-1.198058,-2.509511,1.43E-19,0.2365756,0.01539433,3.58E-19,0.5588985,0.06865756,34275.29,2.19E-82
7.605626,8.658882,-0.1032506,-0.1581288,20.21408,-2.601454,-2.403109,1.25E-25,0.01219679,0.02003058,1.32E-24,0.2193697,0.08158559,74096.9,1.05E-90
7.949466,7.188032,0.03815171,0.117383,12.55152,0.7190051,1.334327,4.98E-17,0.4755043,0.1881771,8.77E-17,0.7425822,0.3611458,45288.19,2.16E-85
8.398573,7.170146,0.05103402,0.1902587,19.34873,1.486332,3.342254,8.66E-25,0.1435067,0.001584597,7.03E-24,0.4549364,0.01465531,120726.9,5.66E-96
10.32758,12.17631,-0.03025569,-0.2902422,16.04591,-0.4303158,-2.489888,2.69E-21,0.6688258,0.01616834,9.26E-21,0.8534405,0.07096278,43536.25,5.76E-85
6.558302,4.155956,0.0329776,0.3776909,6.683816,0.5724058,3.954217,1.92E-08,0.569627,0.000243427,2.08E-08,0.7997146,0.00442284,26153.61,1.81E-79
7.574687,5.933163,0.05237029,0.255569,11.64123,1.108994,3.26431,8.27E-16,0.2727692,0.001989285,1.28E-15,0.5898926,0.01712697,51917.96,7.25E-87
7.490979,7.924892,0.04657631,-0.07263334,20.01006,1.269263,-1.193882,1.96E-25,0.2102579,0.2381904,1.94E-24,0.5331237,0.4207309,84087.22,4.54E-92
6.050362,6.290642,-0.01571596,-0.03673271,11.56483,-0.3118292,-0.4396102,1.05E-15,0.7564745,0.6621247,1.62E-15,0.896492,0.790746,29079.22,1.30E-80
5.805138,5.992658,0.003676719,-0.03000663,12.99035,0.08601878,-0.4234373,1.33E-17,0.931797,0.6738028,2.53E-17,0.9755578,0.7975248,37218.57,2.83E-83
5.009787,5.468004,-0.03203582,-0.06987631,12.75301,-0.8064015,-1.060924,2.71E-17,0.4238526,0.2938518,4.92E-17,0.7069681,0.4805339,32087.97,1.13E-81
5.811259,5.897868,-0.04237392,-0.01015546,8.490819,-0.6583923,-0.0951754,3.06E-11,0.513324,0.9245581,3.57E-11,0.7668132,0.9579587,16450.72,1.81E-74
12.56846,13.5922,-0.000817527,-0.1620632,23.43868,-0.01521517,-1.819274,1.59E-28,0.9879214,0.0748951,4.54E-27,0.9950465,0.1972325,110404.6,5.22E-95
8.324751,7.192981,-0.06350941,0.1845766,11.39882,-1.086227,1.904136,1.78E-15,0.2826181,0.06268853,2.68E-15,0.5990433,0.1753253,40908.45,2.70E-84
6.427436,3.522352,0.1466542,0.4477573,3.787419,1.70191,3.134179,0.000411449,0.09501934,0.002889991,0.00042013,0.388392,0.02214147,11229.34,2.37E-70
8.145378,6.691804,0.158052,0.2169223,5.779055,1.473144,1.219518,4.90E-07,0.1470166,0.2284024,5.18E-07,0.4590082,0.4095201,11630.8,9.92E-71
6.954393,7.151151,-0.03508922,-0.02821216,12.18708,-0.6454,-0.3129901,1.51E-16,0.521636,0.7555976,2.53E-16,0.7719377,0.8539938,33014.01,5.56E-82
6.274788,5.862866,-0.1561757,0.07836064,4.331529,-1.245306,0.3768771,7.18E-05,0.2188574,0.707869,7.38E-05,0.5412065,0.8213227,5052.285,9.48E-62
8.226721,9.857614,-0.1008587,-0.2498107,18.80817,-2.07692,-3.102818,3.00E-24,0.04299752,0.003158363,2.08E-23,0.2950416,0.02342902,57910.58,4.80E-88
7.219334,6.687906,-0.004723102,0.08455975,15.8295,-0.1206524,1.3029,4.73E-21,0.9044527,0.1986122,1.55E-20,0.9655586,0.3741848,68625.37,7.07E-90
8.565378,6.794364,0.07601157,0.2740898,11.58462,1.398763,3.042259,9.89E-16,0.1680925,0.003744078,1.52E-15,0.4851971,0.02630257,50132.16,1.73E-86
10.70095,6.081029,0.3281647,0.7040844,6.468347,3.767382,4.875413,4.17E-08,0.00043793,1.15E-05,4.49E-08,0.1997119,0.000895691,30459.77,4.11E-81
10.01294,11.57483,-0.08986064,-0.2398056,8.306542,-0.6959961,-1.120303,5.85E-11,0.4896727,0.2679681,6.77E-11,0.7518576,0.4529794,12136.14,3.45E-71
10.12453,13.00561,-0.08031791,-0.4495305,17.77868,-1.184984,-4.000353,3.45E-23,0.241658,0.000210174,1.82E-22,0.563372,0.004037786,45027.25,2.49E-85
8.693031,8.788811,-0.007950518,-0.01450073,24.33838,-0.2376231,-0.2614098,2.83E-29,0.8131501,0.7948565,1.14E-27,0.9231589,0.8779577,136206,2.83E-97
12.33709,12.49383,-0.06210081,-0.0196039,20.65383,-1.107985,-0.2109687,4.80E-26,0.2732006,0.8337742,5.77E-25,0.5900611,0.9015903,97761.66,1.07E-93
7.671232,8.59753,-0.08422584,-0.139621,19.39842,-2.051018,-2.050755,7.73E-25,0.04555457,0.04558122,6.37E-24,0.3003386,0.1412691,70413.64,3.73E-90
5.548864,6.570376,-0.1147538,-0.1521347,6.977006,-1.315156,-1.051666,6.71E-09,0.1944919,0.2980386,7.34E-09,0.5153993,0.4847479,8160.735,6.52E-67
7.378243,6.28653,0.04942179,0.1687427,7.105792,0.6029086,1.241644,4.22E-09,0.5493104,0.2201948,4.65E-09,0.7880034,0.3999306,16347.57,2.12E-74
6.505183,7.067032,-0.05620152,-0.08425773,13.25837,-1.137975,-1.029043,6.04E-18,0.260586,0.3084408,1.20E-17,0.5793889,0.4948136,35007.58,1.30E-82
7.944777,8.492516,-0.05852871,-0.08182755,14.66483,-1.09079,-0.9198364,1.10E-19,0.2806246,0.3621005,2.81E-19,0.5973437,0.5472778,44236.36,3.87E-85
10.20729,7.483923,0.07970114,0.4246052,14.01432,1.610789,5.176049,6.79E-19,0.1135581,4.09E-06,1.53E-18,0.4160095,0.000604431,85878.99,2.69E-92
4.907787,4.269105,0.03974088,0.09780923,11.0317,1.108344,1.64534,5.76E-15,0.2730472,0.1062092,8.31E-15,0.5899461,0.2480562,37802.74,1.92E-83
7.064991,8.936661,-0.1472739,-0.2840423,12.26588,-2.181627,-2.537913,1.19E-16,0.03389322,0.0143335,2.01E-16,0.2800213,0.06539738,22102.8,1.18E-77
5.766639,6.666242,-0.06172063,-0.1372844,10.88306,-1.087507,-1.459022,9.32E-15,0.2820579,0.1508495,1.32E-14,0.5984649,0.3128833,20832.02,5.15E-77
8.801241,4.596412,0.387095,0.6333941,3.460768,3.145594,3.104545,0.001115545,0.002797745,0.003142996,0.001135223,0.1997119,0.02337446,10325.2,1.90E-69
7.765224,8.840049,-0.1190744,-0.1602149,16.89562,-2.456231,-1.993392,3.05E-22,0.01757831,0.05172092,1.29E-21,0.235641,0.1538594,51772.06,7.77E-87
6.691077,7.2876,-0.0627928,-0.08919524,17.42086,-1.620043,-1.388025,8.27E-23,0.1115506,0.1713195,3.97E-22,0.4134457,0.3389543,60131.17,1.89E-88
7.903181,10.50294,-0.1857005,-0.3961216,12.1386,-2.316339,-2.980277,1.76E-16,0.02470279,0.004447779,2.92E-16,0.2579003,0.0294001,19611.87,2.31E-76
7.887295,7.374243,-0.06632719,0.08682618,13.33385,-1.294378,1.022019,4.84E-18,0.2015157,0.3117199,9.72E-18,0.5235381,0.4980007,47805.95,5.63E-86
7.128046,8.236159,-0.09718422,-0.1673262,12.97278,-1.652098,-1.715706,1.41E-17,0.1048183,0.09244328,2.65E-17,0.4032344,0.226285,29628.25,8.18E-81
