"","Maycox_SchizEffectSize","EntrezGeneID","GeneSymbol","Iwamoto_SchizEffectSize","GeneSymbol"
"10280",-0.064958655,"386678","KRTAP10-11",NA,NA
"10281",-0.146768863,"386724","AMIGO3",NA,NA
"10282",0.059525947,"386758","ZNF582-AS1",NA,NA
"10283",-0.125014069,"3868","KRT16",0.030247852,"KRT16"
"10284",-0.057824295,"387","RHOA",-0.089192689,"RHOA"
"10285",-0.019655077,"387032","ZKSCAN4",0.102436541,"ZKSCAN4"
"10286",-0.057245643,"387066","SNHG5",NA,NA
"10287",0.145277551,"387082","SUMO4",0.059305467,"SUMO4"
"10288",-0.006028426,"387103","CENPW",NA,NA
"10289",0.191060486,"387104","SOGA3",NA,NA
"10290",-0.015590819,"387119","CEP85L",NA,NA
"10291",-0.022346998,"3872","KRT17",-0.080194409,"KRT17"
"10292",0.065911636,"387263","C6orf120",-0.004130657,"C6orf120"
"10293",0.012879975,"387316","VN1R10P",NA,NA
"10294",-0.0404293,"387338","NSUN4",NA,NA
"10295",0.224786225,"387357","THEMIS",NA,NA
"10296",0.076426366,"387486","LINC00320",NA,NA
"10297",0.020263526,"387492","DSTNP1",NA,NA
"10298",-0.044404986,"387496","RASL11A",NA,NA
"10299",-0.049862515,"387509","GPR153",NA,NA
"10300",-0.075564391,"387521","TMEM189",NA,NA
"10301",-0.063006217,"387597","ILDR2",NA,NA
"10302",0.000834438,"387601","SLC22A25",NA,NA
"10303",0.030850215,"387640","SKIDA1",NA,NA
"10304",-0.07003298,"387644","FAM238C",NA,NA
"10305",0.07927227,"387680","WASHC2A",NA,NA
"10306",-0.017716162,"387694","SH2D4B",NA,NA
"10307",-0.059376047,"387695","C10orf99",NA,NA
"10308",0.019554608,"387707","CC2D2B",NA,NA
"10309",-0.053709314,"387718","TEX36",NA,NA
"10310",-0.090525403,"387723","C10orf143",NA,NA
"10311",-0.008913912,"387751","GVINP1",NA,NA
"10312",-0.0415892,"387755","INSC",NA,NA
"10313",-0.043927465,"387758","FIBIN",NA,NA
"10314",-0.073466377,"387763","C11orf96",NA,NA
"10315",-0.057579349,"387837","CLEC12B",NA,NA
"10316",0.017153944,"387856","CCDC184",NA,NA
"10317",0.098521654,"387882","C12orf75",NA,NA
"10318",-0.099411439,"387885","CFAP73",NA,NA
"10319",-0.135602686,"387893","KMT5A",NA,NA
"10320",-0.034862015,"387895","LINC00944",NA,NA
"10321",0.005775413,"387914","SHISA2",NA,NA
"10322",0.030148655,"387921","NHLRC3",NA,NA
"10323",0.027829014,"387923","SERP2",NA,NA
"10324",0.025219677,"387978","LINC01551",NA,NA
"10325",-0.130876789,"388","RHOB",-0.445397472,"RHOB"
"10326",-0.087405249,"3880","KRT19",0.118946364,"KRT19"
"10327",-0.082815908,"388011","LINC01550",NA,NA
"10328",-0.061200208,"3881","KRT31",-0.047537645,"KRT31"
"10329",-0.012760628,"388115","CCDC9B",NA,NA
"10330",-0.070155294,"388125","C2CD4B",NA,NA
"10331",0.085057514,"388135","INSYN1",NA,NA
"10332",-0.003670154,"388182","SPATA41",NA,NA
"10333",-0.074028075,"3882","KRT32",0.057958445,"KRT32"
"10334",-0.007617484,"388228","SBK1",NA,NA
"10335",0.026670651,"388272","C16orf87",NA,NA
"10336",-0.139209387,"388284","C16orf86",NA,NA
"10337",-0.046674925,"388323","GLTPD2",NA,NA
"10338",-0.0853855,"388325","SCIMP",NA,NA
"10339",0.029701458,"388327","C17orf100",NA,NA
"10340",-0.106532941,"388335","TMEM220",NA,NA
"10341",-0.073387032,"388336","SHISA6",NA,NA
"10342",-0.030165831,"388341","LRRC75A",NA,NA
"10343",-0.013094474,"388381","C17orf98",NA,NA
"10344",-0.028682416,"388387","LINC00671",NA,NA
"10345",0.040302135,"388394","RPRML",NA,NA
"10346",-0.048376098,"3884","KRT33B",0.092332335,"KRT33B"
"10347",0.021907418,"388403","YPEL2",NA,NA
"10348",-0.051044203,"388407","C17orf82",NA,NA
"10349",-0.119319461,"388419","BTBD17",NA,NA
"10350",-0.095198226,"388456","LINC01904",NA,NA
"10351",-0.029487981,"3885","KRT34",0.026499824,"KRT34"
"10352",-0.065164829,"388503","C3P1",NA,NA
"10353",-0.030131862,"388507","ZNF788P",NA,NA
"10354",-0.010380202,"388531","RGS9BP",NA,NA
"10355",-0.004157679,"388533","KRTDAP",NA,NA
"10356",-0.035138962,"388552","BLOC1S3",NA,NA
"10357",-0.060483491,"388558","ZNF808",NA,NA
"10358",-0.03062146,"388566","ZNF470",NA,NA
"10359",-0.060083771,"388567","ZNF749",-0.128145527,"ZNF749"
"10360",-0.115335999,"388569","ZNF324B",NA,NA
"10361",-0.065189411,"388581","C1QTNF12",NA,NA
"10362",-0.114330415,"388585","HES5",NA,NA
"10363",-0.102405541,"388588","SMIM1",NA,NA
"10364",0.019526319,"388591","RNF207",NA,NA
"10365",-0.029213667,"3886","KRT35",-0.040268857,"KRT35"
"10366",0.266380072,"388610","TRNP1",NA,NA
"10367",-0.05620048,"388630","TRABD2B",NA,NA
"10368",0.173253905,"388650","DIPK1A",NA,NA
"10369",0.01949381,"388662","SLC6A17",NA,NA
"10370",0.0655927,"388695","LYSMD1",NA,NA
"10371",-0.013725641,"388698","FLG2",NA,NA
"10372",0.034850755,"388699","LINC00302",-0.022264474,"LINC00302"
"10373",-0.066281239,"3887","KRT81",-0.064360142,"KRT81"
"10374",-0.14782065,"388714","FMO6P",-0.027113959,"FMO6P"
"10375",0.037155464,"388722","C1orf53",NA,NA
"10376",-0.021192544,"388743","CAPN8",NA,NA
"10377",0.112827463,"388753","COA6",NA,NA
"10378",-0.065321515,"388780","LOC388780",NA,NA
"10379",0.057321405,"388789","SMIM26",NA,NA
"10380",0.06041349,"388795","EFCAB8",NA,NA
"10381",-0.085580008,"388796","SNHG17",NA,NA
"10382",-0.004548708,"388799","FAM209B",NA,NA
"10383",-0.056881186,"3888","KRT82",NA,NA
"10384",-0.049128103,"388815","MIR99AHG",NA,NA
"10385",-0.045621311,"388882","FAM230I",NA,NA
"10386",-0.18244839,"388886","LRRC75B",NA,NA
"10387",-0.078939552,"3889","KRT83",0.002069943,"KRT83"
"10388",-0.017175234,"388906","OGFRP1",NA,NA
"10389",0.007389029,"388939","PCARE",NA,NA
"10390",-0.143371367,"388942","LINC01913",NA,NA
"10391",-0.119576753,"388948","LINC01118",NA,NA
"10392",-0.068148864,"388951","TSPYL6",NA,NA
"10393",0.065958091,"388962","BOLA3",NA,NA
"10394",-0.050318484,"388963","C2orf81",NA,NA
"10395",-0.048451524,"388969","C2orf68",NA,NA
"10396",-0.114328892,"389","RHOC",-0.020193622,"RHOC"
"10397",-0.156119613,"3890","KRT84",NA,NA
"10398",0.222749816,"389023","DPP10-AS1",NA,NA
"10399",-0.034096272,"389043","LINC01120",NA,NA
"10400",-0.056658127,"389058","SP5",NA,NA
"10401",0.17648383,"389072","PLEKHM3",NA,NA
"10402",0.295129948,"389073","C2orf80",NA,NA
"10403",-0.079668897,"389084","SNORC",NA,NA
"10404",0.040745793,"3891","KRT85",-0.036186046,"KRT85"
"10405",-0.022802115,"389114","ZNF662",NA,NA
"10406",-0.079411913,"389119","INKA1",NA,NA
"10407",-0.018146373,"389123","IQCF2",NA,NA
"10408",0.003522929,"389124","IQCF5",NA,NA
"10409",-0.018912061,"389136","VGLL3",NA,NA
"10410",-0.026216258,"389161","ANKUB1",NA,NA
"10411",-0.052731088,"389170","LEKR1",NA,NA
"10412",-0.11846895,"389177","TMEM212",NA,NA
"10413",-0.051161594,"389199","LOC389199",NA,NA
"10414",-0.090755555,"3892","KRT86",0.060106972,"KRT86"
"10415",-0.06483847,"389203","SMIM20",NA,NA
"10416",0.097718682,"389206","BEND4",NA,NA
"10417",-0.064744321,"389257","LRRC14B",NA,NA
"10418",-0.064838701,"389289","ANXA2R",NA,NA
"10419",0.001199285,"389320","TEX43",NA,NA
"10420",-0.141372143,"389332","SMIM32",NA,NA
"10421",-0.101782421,"389336","C5orf46",NA,NA
"10422",0.045750425,"389337","ARHGEF37",NA,NA
"10423",0.017129144,"389362","PSMG4",NA,NA
"10424",-0.053825695,"389376","SFTA2",NA,NA
"10425",0.026847354,"389421","LIN28B",NA,NA
"10426",-0.003001369,"389432","SAMD5",NA,NA
"10427",-0.00074136,"389434","IYD",NA,NA
"10428",-0.15451464,"389458","RBAKDN",NA,NA
"10429",0.027681354,"3895","KTN1",-0.090211318,"KTN1"
"10430",-0.00053524,"389541","LAMTOR4",NA,NA
"10431",-0.095472129,"389641","LOC389641",NA,NA
"10432",0.025145753,"389677","RBM12B",NA,NA
"10433",0.162204271,"3897","L1CAM",0.062446144,"L1CAM"
"10434",-0.008620198,"389715","FAM205BP",-0.021416637,"FAM205BP"
"10435",-0.064484528,"389763","SPATA31D1",NA,NA
"10436",-0.070525453,"389792","IER5L",NA,NA
"10437",-0.084881883,"3898","LAD1",0.014020335,"LAD1"
"10438",-0.070857739,"389812","LCN15",NA,NA
"10439",0.06322877,"389856","USP27X",NA,NA
"10440",0.009981739,"389874","ZCCHC13",NA,NA
"10441",0.07504739,"389895","LOC389895",NA,NA
"10442",-0.060934242,"389898","UBE2NL",NA,NA
"10443",0.018333889,"3899","AFF3",0.080662046,"AFF3"
"10444",0.040170624,"389906","LOC389906",NA,NA
"10445",-0.084608731,"389932","AKR1C6P",NA,NA
"10446",0.1015869,"39","ACAT2",-0.052468621,"ACAT2"
"10447",-0.034504595,"390","RND3",0.054736467,"RND3"
"10448",-0.020493811,"390010","NKX1-2",NA,NA
"10449",-0.030400321,"390058","OR51B6",NA,NA
"10450",-0.049065782,"390059","OR51M1",NA,NA
"10451",-0.043542665,"390063","OR51I1",NA,NA
"10452",-0.075220738,"390064","OR51I2",NA,NA
"10453",-0.038335401,"390066","OR52D1",NA,NA
"10454",0.005717474,"3902","LAG3",0.067996454,"LAG3"
"10455",-0.08042986,"390205","LRRC10B",NA,NA
"10456",0.015416633,"3903","LAIR1",0.063091734,"LAIR1"
"10457",-0.08100943,"390354","RPL18AP3",-0.023689463,"RPL18AP3"
"10458",-0.017063841,"3904","LAIR2",0.039460848,"LAIR2"
"10459",-0.098974866,"390502","SERPINA2",-0.042927307,"SERPINA2"
"10460",-0.03626488,"390595","UBAP1L",NA,NA
"10461",-0.037354645,"3906","LALBA",0.05737349,"LALBA"
"10462",0.197193011,"390616","ANKRD34C",0.145068368,"ANKRD34C"
"10463",0.007363663,"390637","GDPGP1",NA,NA
"10464",-0.05145154,"3908","LAMA2",0.04061601,"LAMA2"
"10465",-0.086205423,"390874","ONECUT3",NA,NA
"10466",-0.057391958,"390892","OR7A10",NA,NA
"10467",-0.038253575,"3909","LAMA3",-0.068502281,"LAMA3"
"10468",0.079351904,"390916","NUDT19",NA,NA
"10469",-0.09164129,"390927","ZNF793",NA,NA
"10470",-0.070221273,"390933","LOC390933",NA,NA
"10471",-0.033780221,"390940","PINLYP",-0.004375614,"PINLYP"
"10472",0.0151638,"390963","ZNF818P",NA,NA
"10473",0.0380392,"390980","ZNF805",NA,NA
"10474",-0.070156222,"390998","RPL10P17",NA,NA
"10475",-0.047849844,"390999","PRAMEF12",-0.031373639,"PRAMEF12"
"10476",-0.000162834,"391","RHOG",-0.254451552,"RHOG"
"10477",-0.058093142,"3910","LAMA4",0.084487161,"LAMA4"
"10478",0.027151819,"391012","DYNLL1P3",0.134495088,"DYNLL1P3"
"10479",-0.010880992,"391013","PLA2G2C",NA,NA
"10480",-0.098030678,"391020","LOC391020",NA,NA
"10481",-0.079183802,"391059","FRRS1",NA,NA
"10482",-0.008848392,"391076","HSD3BP1",NA,NA
"10483",0.009323447,"3911","LAMA5",0.00047261,"LAMA5"
"10484",-0.048478637,"391136","LOC391136",NA,NA
"10485",-0.039518342,"3912","LAMB1",0.139732806,"LAMB1"
"10486",-0.113988221,"3913","LAMB2",0.010705786,"LAMB2"
"10487",0.013684606,"391356","PTRHD1",NA,NA
"10488",0.046573003,"3914","LAMB3",-0.050189519,"LAMB3"
"10489",-0.09167499,"3915","LAMC1",0.033397167,"LAMC1"
"10490",-0.024253826,"3916","LAMP1",-0.136364868,"LAMP1"
"10491",-0.115498268,"391712","TRIM61",NA,NA
"10492",-0.057700523,"3918","LAMC2",-0.015342493,"LAMC2"
"10493",-0.022698301,"392","ARHGAP1",-0.072941028,"ARHGAP1"
"10494",0.006187386,"3920","LAMP2",-0.387819162,"LAMP2"
"10495",-0.037986198,"392307","FAM221B",NA,NA
"10496",-0.019498577,"392454","PCNAP3",NA,NA
"10497",-0.031751313,"392459","CXXC1P1",NA,NA
"10498",-0.008496068,"392465","GLOD5",NA,NA
"10499",-0.060338485,"392479","KRT8P17",NA,NA
"10500",0.087712636,"3925","STMN1",0.004144828,"STMN1"
"10501",0.014813305,"392555","LOC392555",NA,NA
"10502",-0.003941619,"392617","ELFN1",NA,NA
"10503",0.016909334,"3927","LASP1",0.117625566,"LASP1"
"10504",-0.074098378,"3929","LBP",0.025682089,"LBP"
"10505",-0.107873773,"393","ARHGAP4",-0.060141739,"ARHGAP4"
"10506",0.004044684,"3930","LBR",-0.119791643,"LBR"
"10507",-0.074610475,"3931","LCAT",-0.084469024,"LCAT"
"10508",-0.044920018,"3932","LCK",0.054741478,"LCK"
"10509",-0.180323686,"3933","LCN1",NA,NA
"10510",0.171357892,"3934","LCN2",-0.015226999,"LCN2"
"10511",-0.044653922,"3936","LCP1",-0.041479342,"LCP1"
"10512",0.052214977,"3937","LCP2",0.032854591,"LCP2"
"10513",-0.012150172,"3938","LCT",0.042437692,"LCT"
"10514",0.014816352,"394","ARHGAP5",-0.101054571,"ARHGAP5"
"10515",0.015767658,"3945","LDHB",0.10677408,"LDHB"
"10516",-0.043769248,"3948","LDHC",-0.159795426,"LDHC"
"10517",-0.019044136,"3949","LDLR",-0.233139462,"LDLR"
"10518",0.031868016,"395","ARHGAP6",-0.026806004,"ARHGAP6"
"10519",-0.03399774,"3950","LECT2",-0.009850059,"LECT2"
"10520",-0.055424645,"3952","LEP",NA,NA
"10521",-0.096958121,"3953","LEPR",0.01192956,"LEPR"
"10522",0.029826765,"3954","LETM1",NA,NA
"10523",-0.103110321,"3955","LFNG",-0.039385893,"LFNG"
"10524",-0.016983613,"3956","LGALS1",0.157435291,"LGALS1"
"10525",-0.16759951,"3957","LGALS2",-0.002866893,"LGALS2"
"10526",-0.096768914,"3958","LGALS3",0.120219919,"LGALS3"
"10527",-0.142783404,"3959","LGALS3BP",-0.297538732,"LGALS3BP"
"10528",-0.112013397,"396","ARHGDIA",-0.214221647,"ARHGDIA"
"10529",-0.076338806,"3960","LGALS4",-0.144488747,"LGALS4"
"10530",0.102037441,"3964","LGALS8",0.166949461,"LGALS8"
"10531",-0.017552785,"3965","LGALS9",0.023211521,"LGALS9"
"10532",0.007380222,"397","ARHGDIB",-0.166032349,"ARHGDIB"
"10533",-0.177427563,"3972","LHB",0.166595949,"LHB"
"10534",0.023584834,"3973","LHCGR",0.011397355,"LHCGR"
"10535",-0.088527414,"3975","LHX1",0.03939924,"LHX1"
"10536",-0.039648699,"3976","LIF",-0.003617867,"LIF"
"10537",-0.082956082,"3977","LIFR",0.012866591,"LIFR"
"10538",0.036500806,"3978","LIG1",0.003052311,"LIG1"
"10539",0.089614267,"398","ARHGDIG",NA,NA
"10540",0.025438776,"3980","LIG3",0.027133935,"LIG3"
"10541",0.100910096,"3981","LIG4",0.033491649,"LIG4"
"10542",-0.085020462,"3982","LIM2",NA,NA
"10543",-0.013282954,"3983","ABLIM1",-0.022869119,"ABLIM1"
"10544",0.003306351,"3984","LIMK1",-0.071340607,"LIMK1"
"10545",0.038411425,"3985","LIMK2",0.068246791,"LIMK2"
"10546",-0.039657034,"3987","LIMS1",-0.02457997,"LIMS1"
"10547",-0.011025011,"3988","LIPA",-0.388967019,"LIPA"
"10548",-0.053429512,"399","RHOH",0.071040091,"RHOH"
"10549",-0.01926173,"3990","LIPC",0.089989877,"LIPC"
"10550",-0.079960522,"3991","LIPE",-0.206113981,"LIPE"
"10551",-0.143865916,"3992","FADS1",-0.277582732,"FADS1"
"10552",-0.066960122,"3993","LLGL2",-0.01642701,"LLGL2"
"10553",-0.168059484,"399473","SPRED3",NA,NA
"10554",-0.130772112,"399474","TMEM200B",NA,NA
"10555",-0.012572427,"3995","FADS3",0.010938591,"FADS3"
"10556",-0.073519544,"399512","SLC25A35",NA,NA
"10557",-0.029117451,"3996","LLGL1",-0.082199956,"LLGL1"
"10558",0.077273513,"399664","MEX3D",NA,NA
"10559",-0.009488427,"399665","FAM102A",-0.060022601,"FAM102A"
"10560",0.2012648,"399668","SMIM10L2A",NA,NA
"10561",-0.051050576,"399670","RPL13AP17",NA,NA
"10562",-0.130800355,"399671","HEATR4",NA,NA
"10563",-0.054130729,"399693","CCDC187",NA,NA
"10564",-0.018410088,"399694","SHC4",NA,NA
"10565",0.00144331,"399716","LINC02656",NA,NA
"10566",-0.068305871,"399717","GATA3-AS1",NA,NA
"10567",-0.002795969,"399726","MIR1915HG",NA,NA
"10568",-0.014074195,"3998","LMAN1",-0.068806263,"LMAN1"
"10569",-0.100216689,"399806","LBX1-AS1",NA,NA
"10570",0.05644019,"399818","EEF1AKMT2",NA,NA
"10571",-0.003465699,"399821","EDRF1-DT",NA,NA
"10572",0.019350371,"399876","NAV2-AS4",NA,NA
"10573",-0.073912124,"399900","LOC399900",NA,NA
"10574",0.010699563,"399909","PCNX3",NA,NA
"10575",0.314031228,"399947","C11orf87",NA,NA
"10576",-0.098919585,"399948","COLCA1",NA,NA
"10577",-0.0176452,"399949","C11orf88",NA,NA
"10578",0.079517641,"399959","MIR100HG",NA,NA
"10579",0.019724175,"399967","PATE2",NA,NA
"10580",0.028298325,"399972","GSEC",NA,NA
"10581",0.012105635,"399979","SNX19",-0.093282919,"SNX19"
"10582",0.076101266,"40","ASIC2",0.00672482,"ASIC2"
"10583",0.148427345,"400","ARL1",0.110910842,"ARL1"
"10584",-0.084806833,"4000","LMNA",-0.122974752,"LMNA"
"10585",-0.061807575,"400027","LINC00938",NA,NA
"10586",-0.028668978,"400043","LINC02381",NA,NA
"10587",0.094946331,"400073","C12orf76",NA,NA
"10588",-0.088918302,"400084","LINC00939",NA,NA
"10589",0.022135705,"4001","LMNB1",0.016017497,"LMNB1"
"10590",0.211326237,"400120","SERTM1",NA,NA
"10591",-0.06404697,"400128","TUSC8",NA,NA
"10592",-0.094158224,"400236","FOXN3-AS1",NA,NA
"10593",0.003157226,"400238","LINC00642",NA,NA
"10594",-0.072527209,"400242","DICER1-AS1",NA,NA
"10595",-0.059027951,"400258","C14orf180",NA,NA
"10596",-0.021120813,"400360","C15orf54",NA,NA
"10597",-0.037370139,"4004","LMO1",-0.018187131,"LMO1"
"10598",0.0082443,"400410","ST20",0.017654945,"ST20"
"10599",0.070445455,"400451","FAM174B",NA,NA
"10600",0.001202772,"400456","LINC01197",NA,NA
"10601",-0.083807056,"400499","LOC400499",NA,NA
"10602",-0.117895327,"4005","LMO2",-0.145912323,"LMO2"
"10603",-0.002881667,"400500","BCAR4",NA,NA
"10604",-0.055620637,"400506","KNOP1",-0.004522103,"KNOP1"
"10605",-0.098249716,"400548","LINC02139",NA,NA
"10606",-0.08486098,"400550","FENDRR",NA,NA
"10607",-0.096051628,"400566","C17orf97",NA,NA
"10608",-0.012659879,"400568","LINC01996",NA,NA
"10609",-0.05713041,"400569","MED11",NA,NA
"10610",0.009591551,"400604","TOB1-AS1",NA,NA
"10611",-0.017212867,"400617","KCNJ2-AS1",NA,NA
"10612",-0.033315073,"400618","SOX9-AS1",NA,NA
"10613",-0.095906903,"400620","LINC02092",NA,NA
"10614",0.031814442,"400622","LOC400622",NA,NA
"10615",-0.042603856,"400627","LOC400627",NA,NA
"10616",0.051767982,"400629","TEX19",NA,NA
"10617",-0.062654931,"400643","LINC00668",NA,NA
"10618",-0.034042025,"400654","LINC01538",NA,NA
"10619",-0.022653603,"400655","LINC02864",NA,NA
"10620",-0.018643528,"400657","LINC00909",NA,NA
"10621",-0.00470716,"400680","LINC00664",NA,NA
"10622",0.001193219,"400684","LOC400684",NA,NA
"10623",-0.059036571,"4007","PRICKLE3",-0.029125921,"PRICKLE3"
"10624",-0.042788211,"400709","SIGLEC16",NA,NA
"10625",-0.048420273,"400710","LOC400710",NA,NA
"10626",-0.130418408,"400713","ZNF880",NA,NA
"10627",0.096027166,"400745","SH2D5",NA,NA
"10628",-0.09341403,"400748","LOC400748",NA,NA
"10629",-0.101275414,"400752","LINC01144",NA,NA
"10630",-0.078688763,"400759","GBP1P1",NA,NA
"10631",-0.19888718,"400761","LRRC8C-DT",NA,NA
"10632",-0.026114883,"400793","C1orf226",NA,NA
"10633",-0.071791989,"400794","LRRC52-AS1",NA,NA
"10634",0.022558806,"400798","C1orf220",NA,NA
"10635",0.055345736,"4008","LMO7",0.105389171,"LMO7"
"10636",-0.055437823,"400830","DEFB132",NA,NA
"10637",-0.061946055,"400831","C20orf202",NA,NA
"10638",-0.073151531,"400891","LRRC74B",NA,NA
"10639",-0.037251939,"4009","LMX1A",NA,NA
"10640",-0.034952817,"400916","CHCHD10",NA,NA
"10641",-0.028374291,"400931","MIRLET7BHG",NA,NA
"10642",-0.014946241,"400940","LOC400940",NA,NA
"10643",0.011215426,"400941","LINC00487",NA,NA
"10644",-0.023748866,"400954","EML6",NA,NA
"10645",0.037417545,"400955","LINC01122",NA,NA
"10646",-0.070654091,"400958","LINC02245",NA,NA
"10647",-0.086846106,"401","PHOX2A",NA,NA
"10648",-0.066064783,"4010","LMX1B",-0.061666319,"LMX1B"
"10649",-0.027649783,"401014","TEX41",NA,NA
"10650",0.006997195,"401022","HAGLR",NA,NA
"10651",-0.016211139,"401024","FSIP2",NA,NA
"10652",-0.094073545,"401067","IQCF3",NA,NA
"10653",-0.077264582,"401074","LINC00960",NA,NA
"10654",0.08367817,"401081","C3orf85",NA,NA
"10655",0.00686721,"401093","MBNL1-AS1",NA,NA
"10656",0.122036516,"401097","C3orf80",NA,NA
"10657",0.025860822,"401115","C4orf48",NA,NA
"10658",-0.013823009,"401124","DTHD1",NA,NA
"10659",0.001969593,"401134","LINC02232",NA,NA
"10660",0.001771136,"401145","CCSER1",NA,NA
"10661",0.025100328,"401152","C4orf3",NA,NA
"10662",-0.012593401,"401172","LINC02145",NA,NA
"10663",-0.00397825,"401176","LOC401176",NA,NA
"10664",0.301872933,"401190","RGS7BP",NA,NA
"10665",0.053601904,"4012","LNPEP",-0.010951222,"LNPEP"
"10666",-0.073488592,"401207","C5orf63",NA,NA
"10667",-0.034574762,"401233","HTATSF1P2",NA,NA
"10668",0.046734047,"401237","CASC15",NA,NA
"10669",-0.042923926,"401261","LOC401261",NA,NA
"10670",0.001940025,"401262","CRIP3",NA,NA
"10671",-0.063015069,"401264","TRAM2-AS1",NA,NA
"10672",-0.048713216,"401265","KLHL31",NA,NA
"10673",0.017644313,"401282","DKFZp451B082",NA,NA
"10674",-0.015673437,"401288","LINC00242",NA,NA
"10675",0.021233387,"4013","VWA5A",-0.032936811,"VWA5A"
"10676",-0.000845331,"401312","LOC401312",NA,NA
"10677",-0.029160056,"401320","GARS-DT",NA,NA
"10678",-0.004450846,"401321","LINC00997",NA,NA
"10679",0.010858223,"401324","LOC401324",NA,NA
"10680",-0.012002756,"401387","LRRD1",NA,NA
"10681",0.012910844,"401398","POT1-AS1",NA,NA
"10682",-0.075653269,"4014","LOR",0.047501421,"LOR"
"10683",-0.041697381,"401431","ATP6V0E2-AS1",NA,NA
"10684",0.017626051,"401442","LOC401442",NA,NA
"10685",-0.031862969,"401463","LOC401463",NA,NA
"10686",-0.029194398,"401466","RBIS",NA,NA
"10687",0.033487896,"401474","SAMD12",NA,NA
"10688",-0.022980231,"401491","VLDLR-AS1",NA,NA
"10689",0.022174247,"401494","HACD4",NA,NA
"10690",-0.011110371,"401497","LINC01242",NA,NA
"10691",-0.020286134,"4015","LOX",-0.020552894,"LOX"
"10692",0.135231985,"401505","TOMM5",NA,NA
"10693",-0.01988622,"401546","C9orf152",NA,NA
"10694",0.162043138,"401548","SNX30",NA,NA
"10695",0.016464254,"401551","WDR38",NA,NA
"10696",-0.068831071,"401562","LCNL1",NA,NA
"10697",-0.035296524,"401577","CD99P1",NA,NA
"10698",-0.000848664,"401585","LINC02595",NA,NA
"10699",-0.020959983,"401588","ZNF674-AS1",NA,NA
"10700",-0.206985102,"4016","LOXL1",-0.043470528,"LOXL1"
"10701",-0.033236111,"401612","SLC25A53",NA,NA
"10702",0.036883189,"401647","GOLGA7B",NA,NA
"10703",-0.05964318,"4017","LOXL2",-0.018582506,"LOXL2"
"10704",-0.015439171,"4018","LPA",0.038038336,"LPA"
"10705",0.001567258,"402","ARL2",-0.043736366,"ARL2"
"10706",0.04057536,"402055","SRRD",0.072759535,"SRRD"
"10707",-0.052697099,"402125","HSPA8P18",NA,NA
"10708",-0.049545015,"402160","CFAP99",NA,NA
"10709",0.066108792,"4023","LPL",0.341586445,"LPL"
"10710",-0.040913579,"402381","SOHLH1",NA,NA
"10711",-0.067145988,"402415","XKRX",NA,NA
"10712",-0.046459647,"4025","LPO",0.025246584,"LPO"
"10713",-0.102594004,"402573","C7orf61",NA,NA
"10714",-0.115113761,"4026","LPP",0.02931555,"LPP"
"10715",-0.070272796,"402665","IGLON5",NA,NA
"10716",-0.067519532,"402682","UFSP1",NA,NA
"10717",-0.022837888,"402778","IFITM10",NA,NA
"10718",-0.03424972,"402779","CSMD2-AS1",NA,NA
"10719",0.065294552,"403","ARL3",0.033718533,"ARL3"
"10720",-0.035977913,"403150","FLJ31356",NA,NA
"10721",0.02268588,"4033","LRMP",-0.034744277,"LRMP"
"10722",-0.042803647,"403312","LOC403312",NA,NA
"10723",0.111517021,"403313","PLPP6",NA,NA
"10724",0.005332112,"403314","APOBEC4",NA,NA
"10725",0.130798659,"403323","LERFS",NA,NA
"10726",0.093450707,"403341","ZBTB34",NA,NA
"10727",-0.100969208,"4035","LRP1",-0.052488669,"LRP1"
"10728",0.063836094,"4036","LRP2",-0.0782807,"LRP2"
"10729",-0.092604423,"4037","LRP3",-0.00200973,"LRP3"
"10730",-0.06817234,"4038","LRP4",0.049775549,"LRP4"
"10731",-0.029936877,"4040","LRP6",-0.081586395,"LRP6"
"10732",0.152974817,"404037","HAPLN4",NA,NA
"10733",-0.031724507,"404093","CUEDC1",NA,NA
"10734",-0.092702778,"4041","LRP5",-0.079765461,"LRP5"
"10735",0.022645132,"404199","PPIHP2",NA,NA
"10736",-0.103488081,"404201","WDFY3-AS2",NA,NA
"10737",-0.037956698,"404203","SPINK6",NA,NA
"10738",-0.160308813,"404217","CTXN1",NA,NA
"10739",-0.010454517,"404220","C6orf201",NA,NA
"10740",-0.082786348,"404266","HOXB-AS3",NA,NA
"10741",-0.02684763,"404281","YY2",NA,NA
"10742",0.05375022,"4043","LRPAP1",-0.0846625,"LRPAP1"
"10743",0.063255776,"4045","LSAMP",-0.159891016,"LSAMP"
"10744",-0.044681605,"404550","C16orf74",NA,NA
