"","Maycox_SchizEffectSize","EntrezGeneID","GeneSymbol","Maycox_SchizSamplingVariance","GeneSymbol"
"8690",-0.073032012,"2854","GPR32",0.00548463201820751,"GPR32"
"8691",-0.026904752,"285401","LINC00698",0.00131363284908275,"LINC00698"
"8692",-0.027636409,"285412","TOX4P1",0.00857602541827119,"TOX4P1"
"8693",0.017913912,"285419","LINC01091",0.00124988347293191,"LINC01091"
"8694",0.003362819,"285422","LOC285422",0.00699942280576713,"LOC285422"
"8695",-0.044536895,"285423","IQCM",0.00268204048139311,"IQCM"
"8696",-0.011527205,"285429","DCAF4L1",0.000905904320718334,"DCAF4L1"
"8697",-0.095791679,"285440","CYP4V2",0.00944310886597684,"CYP4V2"
"8698",-0.050828586,"285441","F11-AS1",0.00168267633506757,"F11-AS1"
"8699",-0.04268535,"285456","RPL34-AS1",0.000772655886852331,"RPL34-AS1"
"8700",-0.070922907,"285463","CTBP1-AS",0.00193256610472005,"CTBP1-AS"
"8701",-0.03785639,"285489","DOK7",0.00180649255976075,"DOK7"
"8702",-0.030597144,"285492","LINC00955",0.00108436564346258,"LINC00955"
"8703",-0.068067296,"285498","RNF212",0.00129754940996203,"RNF212"
"8704",0.001952517,"285501","LINC01098",0.000787996612626164,"LINC01098"
"8705",-0.00026202,"285512","FAM13A-AS1",0.00192878040063601,"FAM13A-AS1"
"8706",0.040071768,"285513","GPRIN3",0.00050767398758729,"GPRIN3"
"8707",0.043785242,"285521","COX18",0.00341776086293214,"COX18"
"8708",0.063006496,"285527","FRYL",0.0103544386108517,"FRYL"
"8709",0.232840542,"285533","RNF175",0.00596525400836862,"RNF175"
"8710",0.019047525,"285547","LINC01097",0.00093850301011782,"LINC01097"
"8711",0.00065423,"285548","LINC01096",0.00278483912918078,"LINC01096"
"8712",0.094462202,"285550","FAM200B",0.00555534738564831,"FAM200B"
"8713",-0.040126646,"285555","STPG2",0.00268951087948221,"STPG2"
"8714",-0.022421085,"285556","C4orf54",0.00240354741108387,"C4orf54"
"8715",-0.013163287,"285577","LINC01019",0.00181368949142138,"LINC01019"
"8716",0.003503783,"285590","SH3PXD2B",0.00185259279328319,"SH3PXD2B"
"8717",-0.04236827,"285593","LOC285593",0.00126159052929843,"LOC285593"
"8718",0.048724297,"285598","ARL10",0.00134181642437263,"ARL10"
"8719",0.015709528,"285600","KIAA0825",0.000592210870320887,"KIAA0825"
"8720",0.033759623,"285605","DTWD2",0.00170983513640494,"DTWD2"
"8721",0.086666533,"285613","RELL2",0.00475556450991983,"RELL2"
"8722",-0.017160725,"28562","TRBV25-1",0.000936172014416084,"TRBV25-1"
"8723",-0.003724181,"285627","LINC01845",0.00322903979210725,"LINC01845"
"8724",-0.054457456,"28563","TRBV24-1",0.00455905789860663,"TRBV24-1"
"8725",-0.051175078,"285638","LOC285638",0.00309526826417934,"LOC285638"
"8726",0.006282231,"28566","TRBV21-1",0.00148496572576122,"TRBV21-1"
"8727",0.056916749,"285668","C5orf64",0.0070742351621228,"C5orf64"
"8728",0.184062781,"285671","RNF180",0.00610431358012023,"RNF180"
"8729",0.046537768,"285672","SREK1IP1",0.00142871520269332,"SREK1IP1"
"8730",-0.043692351,"285692","LINC02112",0.000994615504834689,"LINC02112"
"8731",-0.057071672,"285696","BASP1-AS1",0.00852082505109285,"BASP1-AS1"
"8732",0.016848845,"2857","GPR34",0.0314171823885861,"GPR34"
"8733",0.057895893,"285704","RGMB",0.00318698961661743,"RGMB"
"8734",-0.069684298,"285708","LINC00491",0.00410040140879663,"LINC00491"
"8735",-0.036815088,"28571","TRBV16",0.00404320977235487,"TRBV16"
"8736",-0.030324886,"285735","LINC00326",0.00563417011077701,"LINC00326"
"8737",-0.050706567,"285740","PHACTR2-AS1",0.00190823320289067,"PHACTR2-AS1"
"8738",-0.021848878,"285753","CEP57L1",0.000539823679338623,"CEP57L1"
"8739",-0.055185348,"285755","PPIL6",0.00118702025208345,"PPIL6"
"8740",0.024391387,"285758","MROCKI",0.00208488262485084,"MROCKI"
"8741",-0.019859308,"285759","FLJ34503",0.00145539916902664,"FLJ34503"
"8742",0.136206595,"285761","DCBLD1",0.0049962717979312,"DCBLD1"
"8743",0.009308569,"285766","LOC285766",0.00201332731780565,"LOC285766"
"8744",0.019306212,"285768","LINC01622",0.00158043067477918,"LINC01622"
"8745",0.049784146,"285780","LY86-AS1",0.00774162995242837,"LY86-AS1"
"8746",-0.031289383,"285782","CAGE1",0.00110422507139628,"CAGE1"
"8747",0.022893276,"285796","PACRG-AS1",0.00238938555060566,"PACRG-AS1"
"8748",0.026288053,"285800","PRR18",0.0439731862551193,"PRR18"
"8749",-0.032861259,"285819","LOC285819",0.00164719341449755,"LOC285819"
"8750",-0.049010354,"285834","HCG22",0.00180146266448075,"HCG22"
"8751",-0.006087081,"28584","TRBV10-2",0.00289899219213659,"TRBV10-2"
"8752",-0.08100183,"285847","LOC285847",0.00249291606562252,"LOC285847"
"8753",0.00758183,"285848","PNPLA1",0.00139956091543495,"PNPLA1"
"8754",0.000507568,"285852","TREML4",0.00185077826539922,"TREML4"
"8755",-0.11065177,"285855","RPL7L1",0.00310639159571586,"RPL7L1"
"8756",-0.068297348,"285877","POM121L12",0.00152044938290971,"POM121L12"
"8757",0.234983613,"285878","VSTM2A-OT1",0.0172672584869386,"VSTM2A-OT1"
"8758",-0.005189621,"285888","CNPY1",0.00179039704773909,"CNPY1"
"8759",-0.027785106,"285889","LOC285889",0.00134463612258369,"LOC285889"
"8760",-0.032524582,"2859","GPR35",0.00209976707885173,"GPR35"
"8761",-0.0437699,"285905","INTS4P1",0.00320163527112402,"INTS4P1"
"8762",-0.067614482,"285908","LINC00174",0.00268816017658352,"LINC00174"
"8763",-0.029326122,"285941","LINC02860",0.0020439968626936,"LINC02860"
"8764",-0.021456284,"285943","HOXA-AS2",0.00197079347866448,"HOXA-AS2"
"8765",-0.07075059,"28595","TRBV7-3",0.00287998805317271,"TRBV7-3"
"8766",-0.006066187,"285954","INHBA-AS1",0.00113967195792192,"INHBA-AS1"
"8767",-0.068803009,"285955","SPDYE1",0.0025735659306635,"SPDYE1"
"8768",0.039517251,"285958","SNHG15",0.00125601632576725,"SNHG15"
"8769",-0.052571971,"285962","WEE2-AS1",0.00198920499253099,"WEE2-AS1"
"8770",-0.045979951,"285971","ZNF775",0.00204342744899588,"ZNF775"
"8771",-0.045011162,"285972","LINC00996",0.00228136002548615,"LINC00996"
"8772",0.023223764,"285973","ATG9B",0.00274907642301937,"ATG9B"
"8773",-0.024668989,"285989","ZNF789",0.00120814272064561,"ZNF789"
"8774",-0.018470286,"286","ANK1",0.00408992567987696,"ANK1"
"8775",0.471962606,"286002","SLC26A4-AS1",0.0177691375370983,"SLC26A4-AS1"
"8776",-0.01551382,"286006","LSMEM1",0.00189860151840508,"LSMEM1"
"8777",0.005617746,"286023","FLJ40288",0.00210881366171145,"FLJ40288"
"8778",-0.032269792,"286042","FAM86B3P",0.00195418176973278,"FAM86B3P"
"8779",-0.013134503,"286046","XKR6",0.00143307648007358,"XKR6"
"8780",0.005915849,"286053","NSMCE2",0.00239480990026887,"NSMCE2"
"8781",-0.038114502,"286059","LOC286059",0.00374794467162153,"LOC286059"
"8782",-0.103264408,"286075","ZNF707",0.00404558131448455,"ZNF707"
"8783",-0.051092131,"286076","BREA2",0.00206165288664561,"BREA2"
"8784",-0.054908929,"286077","FAM83H",0.00203544084424911,"FAM83H"
"8785",-0.055655051,"286083","LOC286083",0.00166160122066922,"LOC286083"
"8786",0.108098032,"286097","MICU3",0.00715179138653792,"MICU3"
"8787",-0.051481511,"2861","GPR37",0.0564255647053223,"GPR37"
"8788",0.010749388,"286101","ZNF252P",0.00322559258642852,"ZNF252P"
"8789",-0.08685335,"286103","ZNF252P-AS1",0.00277146999859796,"ZNF252P-AS1"
"8790",-0.060444226,"286114","LINC02153",0.00190156811089393,"LINC02153"
"8791",-0.041888369,"286122","C8orf31",0.00162446215890657,"C8orf31"
"8792",-0.057841257,"286128","ZFP41",0.00198764321129566,"ZFP41"
"8793",-0.047560137,"28613","TRBV5-2",0.00363008837903738,"TRBV5-2"
"8794",-0.19723049,"286133","SCARA5",0.0148510304946503,"SCARA5"
"8795",-0.004199155,"286135","LINC02209",0.00176439821271504,"LINC02209"
"8796",0.113295007,"286144","TRIQK",0.00251766332336952,"TRIQK"
"8797",0.00267367,"286148","DPY19L4",0.00784376091454103,"DPY19L4"
"8798",0.039123655,"286151","FBXO43",0.0029123024189233,"FBXO43"
"8799",0.017050174,"286177","LOC286177",0.000862566913067272,"LOC286177"
"8800",-0.053566038,"286178","LOC286178",0.00151486134990728,"LOC286178"
"8801",-0.068294219,"286183","NKAIN3",0.0144352172939205,"NKAIN3"
"8802",-0.016503185,"286184","LINC01289",0.00145411046199817,"LINC01289"
"8803",-0.010209398,"286190","LACTB2-AS1",0.000648167538740858,"LACTB2-AS1"
"8804",-0.037248938,"2862","MLNR",0.00133524049472311,"MLNR"
"8805",-0.020888489,"286204","CRB2",0.00279232564869413,"CRB2"
"8806",0.076940957,"286205","SCAI",0.00404120082729511,"SCAI"
"8807",-0.018342609,"286207","CFAP157",0.00124765898028364,"CFAP157"
"8808",-0.048266891,"286223","C9orf47",0.000896732915960822,"C9orf47"
"8809",-0.120521212,"286234","SPATA31E1",0.00214419132901496,"SPATA31E1"
"8810",-0.013927241,"286238","LINC02843",0.00158205214539019,"LINC02843"
"8811",-0.02213782,"286256","LCN12",0.00301861748233238,"LCN12"
"8812",-0.079546178,"286257","PAXX",0.00193619160359435,"PAXX"
"8813",-0.000152751,"286262","TPRN",0.00356883098185345,"TPRN"
"8814",-0.048216074,"2863","GPR39",0.0019562372035441,"GPR39"
"8815",0.13677877,"286319","TUSC1",0.00186512533296146,"TUSC1"
"8816",-0.06907771,"286333","FAM225A",0.0035704130625528,"FAM225A"
"8817",-0.02055511,"286336","FAM78A",0.00489183672415199,"FAM78A"
"8818",0.189350999,"286343","LURAP1L",0.00985487556172424,"LURAP1L"
"8819",-0.063299954,"286359","LOC286359",0.00202071875921123,"LOC286359"
"8820",-0.008228377,"286370","MIR4290HG",0.00227145619446266,"MIR4290HG"
"8821",-0.054703062,"28639","TRBC1",0.0135333372424351,"TRBC1"
"8822",-0.135812392,"2864","FFAR1",0.00353827499294621,"FFAR1"
"8823",0.003024374,"28641","TRAV40",0.00252417210929023,"TRAV40"
"8824",-0.040003974,"286410","ATP11C",0.00183638089846404,"ATP11C"
"8825",0.013574893,"286411","LINC00632",0.0058126163761319,"LINC00632"
"8826",0.011679297,"28642","TRAV39",0.00387881764077682,"TRAV39"
"8827",-0.006710945,"286430","NLRP2B",0.00193743131281649,"NLRP2B"
"8828",-0.065334048,"286436","H2BW2",0.00241199223636531,"H2BW2"
"8829",0.015279792,"286437","LOC286437",0.00342324690126044,"LOC286437"
"8830",-0.068273074,"286442","LINC01281",0.00209117727207338,"LINC01281"
"8831",-0.021472084,"286451","YIPF6",0.000625547719422044,"YIPF6"
"8832",0.006367742,"28646","TRAV36DV7",0.00177624225291884,"TRAV36DV7"
"8833",-0.0281797,"286464","CFAP47",0.00127799331747078,"CFAP47"
"8834",-0.006481457,"286467","FIRRE",0.00360229476773895,"FIRRE"
"8835",-0.001761369,"28648","TRAV34",0.00143780901059694,"TRAV34"
"8836",0.018409212,"286499","FAM133A",0.0025672789040953,"FAM133A"
"8837",-0.011110781,"286514","MAGEB18",0.000426419593105887,"MAGEB18"
"8838",-0.013386393,"28652","TRAV30",0.00183826361120785,"TRAV30"
"8839",-0.021282311,"286530","P2RY8",0.00265719731418297,"P2RY8"
"8840",-0.001104485,"28655","TRAV27",0.00599024683265456,"TRAV27"
"8841",-0.00639193,"286554","BCORP1",0.000635358061233976,"BCORP1"
"8842",-0.07341919,"28656","TRAV26-2",0.00342893151718589,"TRAV26-2"
"8843",-0.017482774,"28658","TRAV25",0.00223689535889654,"TRAV25"
"8844",0.000758693,"28659","TRAV24",0.00215769787729772,"TRAV24"
"8845",-0.034643776,"28660","TRAV23DV6",0.00145444382097338,"TRAV23DV6"
"8846",-0.053865323,"28661","TRAV22",0.0012967879987312,"TRAV22"
"8847",0.004661863,"28662","TRAV21",0.00228260069428219,"TRAV21"
"8848",-0.013572307,"28663","TRAV20",0.00570750364982075,"TRAV20"
"8849",-0.034786684,"28666","TRAV17",0.00205778150097104,"TRAV17"
"8850",-0.006894751,"28667","TRAV16",0.00286689544650873,"TRAV16"
"8851",-0.033967859,"286676","ILDR1",0.00176544352115691,"ILDR1"
"8852",-0.00650771,"2867","FFAR2",0.00225585173159358,"FFAR2"
"8853",-0.043318094,"28670","TRAV13-2",0.00111024896407245,"TRAV13-2"
"8854",-0.024081647,"28671","TRAV13-1",0.000910540289191578,"TRAV13-1"
"8855",0.012660422,"28672","TRAV12-3",0.000719813316965841,"TRAV12-3"
"8856",-0.053405834,"28673","TRAV12-2",0.00151966504809816,"TRAV12-2"
"8857",-0.024668868,"28674","TRAV12-1",0.00187696275615529,"TRAV12-1"
"8858",-0.087930921,"286753","TRARG1",0.00916130356553061,"TRARG1"
"8859",0.020947732,"28676","TRAV10",0.00140786537782779,"TRAV10"
"8860",0.014090879,"28677","TRAV9-2",0.00137838032345883,"TRAV9-2"
"8861",-0.074970598,"2868","GRK4",0.00291642250859926,"GRK4"
"8862",-0.037527277,"28680","TRAV8-6",0.00248709680228126,"TRAV8-6"
"8863",0.073004925,"286826","LIN9",0.00112400435717804,"LIN9"
"8864",0.121746431,"286827","TRIM59",0.0302848688821552,"TRIM59"
"8865",-0.024210416,"286828","CSN1S2AP",0.00174935351295025,"CSN1S2AP"
"8866",-0.149684123,"28683","TRAV8-3",0.00561142831734008,"TRAV8-3"
"8867",-0.061456047,"28685","TRAV8-1",0.00256687954952549,"TRAV8-1"
"8868",-0.01325481,"28688","TRAV5",0.0020546439897535,"TRAV5"
"8869",0.025749966,"286887","KRT6C",0.0015060405963598,"KRT6C"
"8870",-0.02231786,"2869","GRK5",0.00144234856452876,"GRK5"
"8871",0.133424314,"287","ANK2",0.00413143244388785,"ANK2"
"8872",-0.036455225,"2870","GRK6",0.000923611545842192,"GRK6"
"8873",-0.042535326,"287015","TRIM42",0.00209638859690566,"TRIM42"
"8874",0.017214684,"28714","TRAJ41",0.0021635097403709,"TRAJ41"
"8875",-0.105438898,"2872","MKNK2",0.00680926901594282,"MKNK2"
"8876",-0.13513111,"28727","TRAJ28",0.00625155467766165,"TRAJ28"
"8877",0.044463088,"2873","GPS1",0.00229876671632685,"GPS1"
"8878",0.02830867,"2874","GPS2",0.00232367418568401,"GPS2"
"8879",-0.034436633,"2875","GPT",0.00286965320742034,"GPT"
"8880",-0.01208004,"28755","TRAC",0.00261206621119045,"TRAC"
"8881",-0.114295682,"28763","IGLVI-70",0.00660080171141535,"IGLVI-70"
"8882",-0.045999095,"2877","GPX2",0.00340170389751385,"GPX2"
"8883",-0.106243495,"28773","IGLV9-49",0.00290182303711904,"IGLV9-49"
"8884",-0.114010131,"28776","IGLV7-43",0.00121171146385667,"IGLV7-43"
"8885",-0.072509568,"28778","IGLV6-57",0.00555125506143893,"IGLV6-57"
"8886",-0.011871216,"2878","GPX3",0.0161439021271327,"GPX3"
"8887",-0.069792218,"28781","IGLV5-45",0.00182402519150308,"IGLV5-45"
"8888",-0.099896514,"28785","IGLV4-60",0.00708839870028245,"IGLV4-60"
"8889",-0.141855616,"28786","IGLV4-3",0.00380204281394763,"IGLV4-3"
"8890",-0.027832893,"2879","GPX4",0.00485676953764575,"GPX4"
"8891",-0.036587946,"28793","IGLV3-25",0.00181568347982632,"IGLV3-25"
"8892",-0.092632902,"28797","IGLV3-19",0.00374145117453874,"IGLV3-19"
"8893",0.022421394,"288","ANK3",0.00295851844965301,"ANK3"
"8894",-0.065272184,"2880","GPX5",0.00163362480846785,"GPX5"
"8895",-0.146678625,"28803","IGLV3-10",0.00544554854590251,"IGLV3-10"
"8896",-0.087214883,"28809","IGLV3-1",0.00825679719891621,"IGLV3-1"
"8897",-0.240524153,"28815","IGLV2-14",0.00775565048540553,"IGLV2-14"
"8898",-0.081817983,"2882","GPX7",0.00186710176479536,"GPX7"
"8899",-0.15328522,"28825","IGLV1-40",0.00419653997079385,"IGLV1-40"
"8900",0.065895495,"2885","GRB2",0.00246556890593372,"GRB2"
"8901",-0.071938337,"2886","GRB7",0.0033730276639068,"GRB7"
"8902",0.010784472,"2887","GRB10",0.00201709662900292,"GRB10"
"8903",0.286309094,"2888","GRB14",0.0202089340683258,"GRB14"
"8904",0.02483758,"2889","RAPGEF1",0.00129145216483859,"RAPGEF1"
"8905",0.125800448,"2890","GRIA1",0.00505842499076172,"GRIA1"
"8906",-0.008771807,"28904","IGKV1D-8",0.00189937040359625,"IGKV1D-8"
"8907",-0.052454416,"28908","IGKV4-1",0.00142962896431441,"IGKV4-1"
"8908",0.104687241,"2891","GRIA2",0.00357281463019623,"GRIA2"
"8909",0.126653259,"2892","GRIA3",0.00409153359465242,"GRIA3"
"8910",0.148084924,"2893","GRIA4",0.00387742623104816,"GRIA4"
"8911",-0.02245105,"2894","GRID1",0.00155542603804376,"GRID1"
"8912",-0.097234548,"2895","GRID2",0.00282857626337333,"GRID2"
"8913",-0.225270642,"28951","TRIB2",0.00620209610810512,"TRIB2"
"8914",-0.033900804,"28952","CCDC22",0.00211679781210112,"CCDC22"
"8915",-0.127148162,"28954","REM1",0.00329924588258726,"REM1"
"8916",0.068862504,"28955","DEXI",0.00317909844678048,"DEXI"
"8917",-0.039821887,"28956","LAMTOR2",0.00179999666932245,"LAMTOR2"
"8918",0.027813143,"28958","COA3",0.00248725198467543,"COA3"
"8919",0.007583561,"28959","TMEM176B",0.0112381454125921,"TMEM176B"
"8920",-0.050142641,"2896","GRN",0.00179372805891661,"GRN"
"8921",0.034210951,"28960","DCPS",0.00187173953414403,"DCPS"
"8922",0.08192634,"28962","OSTM1",0.00227210913262031,"OSTM1"
"8923",-0.024819434,"28964","GIT1",0.00224165817779031,"GIT1"
"8924",-0.014395835,"28965","SLC27A6",0.00221534321478527,"SLC27A6"
"8925",0.009857107,"28966","SNX24",0.00203941290289058,"SNX24"
"8926",0.037021431,"28968","SLC6A16",0.0027239010652728,"SLC6A16"
"8927",-0.009394226,"28969","BZW2",0.00187958556383752,"BZW2"
"8928",-0.032935834,"2897","GRIK1",0.00155422354850783,"GRIK1"
"8929",-0.026636607,"28970","C11orf54",0.00131437672668758,"C11orf54"
"8930",-0.085074106,"28971","AAMDC",0.00379487475599067,"AAMDC"
"8931",-0.037758287,"28972","SPCS1",0.00480716381277184,"SPCS1"
"8932",-0.056884973,"28973","MRPS18B",0.00233402237107574,"MRPS18B"
"8933",0.002823405,"28974","C19orf53",0.00143696431863649,"C19orf53"
"8934",-0.059568853,"28976","ACAD9",0.0018765981107907,"ACAD9"
"8935",0.085903474,"28977","MRPL42",0.00220728949342433,"MRPL42"
"8936",0.172394559,"28978","TMEM14A",0.00759919920536905,"TMEM14A"
"8937",0.003042652,"2898","GRIK2",0.00127380473758743,"GRIK2"
"8938",0.027707602,"28981","IFT81",0.000987564422949501,"IFT81"
"8939",0.023104602,"28982","FLVCR1",0.00373330680958558,"FLVCR1"
"8940",-0.028783051,"28983","TMPRSS11E",0.00107702905407766,"TMPRSS11E"
"8941",-0.133546371,"28984","RGCC",0.0236437854246204,"RGCC"
"8942",0.056701298,"28985","MCTS1",0.00198082363243722,"MCTS1"
"8943",0.107452743,"28986","MAGEH1",0.00444692518488553,"MAGEH1"
"8944",0.016567464,"28987","NOB1",0.00125600613204457,"NOB1"
"8945",-0.056777499,"28988","DBNL",0.00285664558461891,"DBNL"
"8946",-0.024957113,"28989","NTMT1",0.00248894540562856,"NTMT1"
"8947",-0.006696415,"2899","GRIK3",0.00156654288631925,"GRIK3"
"8948",-0.048609009,"28990","ASTE1",0.00398681796270473,"ASTE1"
"8949",0.004533683,"28991","COMMD5",0.000819311975372764,"COMMD5"
"8950",0.048200096,"28992","MACROD1",0.00339102445094993,"MACROD1"
"8951",-0.040768919,"28996","HIPK2",0.0074585398086718,"HIPK2"
"8952",0.051917416,"28998","MRPL13",0.015544497063412,"MRPL13"
"8953",-0.104515886,"28999","KLF15",0.00163489428172536,"KLF15"
"8954",0.0402216,"29","ABR",0.00198239335559955,"ABR"
"8955",-0.056253853,"290","ANPEP",0.00266647629008157,"ANPEP"
"8956",-0.068434017,"2900","GRIK4",0.00283313359001005,"GRIK4"
"8957",-0.041427108,"2901","GRIK5",0.00161047433930116,"GRIK5"
"8958",-0.046369452,"29015","SLC43A3",0.00306010730669378,"SLC43A3"
"8959",-0.050515666,"29018","FOXN3-AS2",0.00490565549141896,"FOXN3-AS2"
"8960",0.020005858,"2902","GRIN1",0.0252398762548097,"GRIN1"
"8961",0.032909387,"29028","ATAD2",0.0025270992027438,"ATAD2"
"8962",0.198864822,"2903","GRIN2A",0.00719165896599138,"GRIN2A"
"8963",-0.070188543,"29034","CPS1-IT1",0.00145414427677329,"CPS1-IT1"
"8964",0.115478502,"29035","C16orf72",0.00436576596869579,"C16orf72"
"8965",-0.014340719,"2904","GRIN2B",0.00165192000784663,"GRIN2B"
"8966",0.05455137,"2905","GRIN2C",0.00956953275077837,"GRIN2C"
"8967",0.030784123,"29058","TMEM230",0.00475489399502095,"TMEM230"
"8968",-0.028017972,"2906","GRIN2D",0.00187024748639963,"GRIN2D"
"8969",-0.006644894,"29062","WDR91",0.00103755381381985,"WDR91"
"8970",0.010156981,"29063","ZCCHC4",0.00101658671252808,"ZCCHC4"
"8971",-0.069970924,"29065","ASAP1-IT1",0.00392841529933495,"ASAP1-IT1"
"8972",0.025297687,"29066","ZC3H7A",0.00256382441566601,"ZC3H7A"
"8973",0.097824024,"29068","ZBTB44",0.00371788026827693,"ZBTB44"
"8974",0.001348622,"2907","GRINA",0.0031047215481318,"GRINA"
"8975",0.153084177,"29070","CCDC113",0.00823917215518092,"CCDC113"
"8976",0.063162601,"29071","C1GALT1C1",0.00234748409637026,"C1GALT1C1"
"8977",0.066005744,"29072","SETD2",0.00132485297317179,"SETD2"
"8978",0.071443635,"29074","MRPL18",0.00220866146894096,"MRPL18"
"8979",0.148505584,"29078","NDUFAF4",0.00499455934993631,"NDUFAF4"
"8980",-0.003186665,"29079","MED4",0.00611919365213294,"MED4"
"8981",0.124673786,"2908","NR3C1",0.00326554283493677,"NR3C1"
"8982",0.001665759,"29080","CCDC59",0.00407131550134989,"CCDC59"
"8983",0.093148335,"29081","METTL5",0.00361185382522027,"METTL5"
"8984",-0.040410516,"29082","CHMP4A",0.00121833061201109,"CHMP4A"
"8985",0.005609555,"29083","GTPBP8",0.00114310322023622,"GTPBP8"
"8986",-0.059357004,"29085","PHPT1",0.00145028573455216,"PHPT1"
"8987",0.119233653,"29086","BABAM1",0.00301114714043493,"BABAM1"
"8988",0.094812062,"29087","THYN1",0.00206644066833403,"THYN1"
"8989",0.112306545,"29088","MRPL15",0.00425646757136643,"MRPL15"
"8990",0.123447033,"29089","UBE2T",0.00403282427263189,"UBE2T"
"8991",0.029761288,"2909","ARHGAP35",0.00112001184999142,"ARHGAP35"
"8992",0.035496728,"29090","TIMM21",0.00212161244903231,"TIMM21"
"8993",-0.051202902,"29091","STXBP6",0.00608633363554407,"STXBP6"
"8994",0.1521733,"29092","LINC00339",0.0117210759577476,"LINC00339"
"8995",0.142917651,"29093","MRPL22",0.00640711569149402,"MRPL22"
